0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年11月19日(水),2025年11月19日(水),2025年11月19日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 13:46,印字時刻 2025/11/21 13:46,印字時刻 2025/11/21 13:46
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,4,114,5,17,743,6,21,857,0
,01-02,0,1,113,0,0,743,0,1,856,0
,02-03,0,0,113,1,0,744,1,0,857,0
,03-04,0,0,113,4,1,746,4,1,859,0
,04-05,2,1,114,17,2,762,19,3,876,0
,05-06,3,3,114,48,5,802,51,8,916,0
,06-07,13,1,125,139,21,920,152,22,1045,0
,07-08,79,44,161,339,65,1187,418,109,1348,0
,08-09,189,49,299,666,104,1757,855,153,2056,9
,09-10,391,54,628,178,125,1814,569,179,2442,7
,10-11,428,211,849,66,89,1788,494,300,2637,38
,11-12,326,365,817,55,55,1789,381,420,2606,84
,12-13,349,430,733,68,104,1754,417,534,2487,106
,13-14,328,315,748,76,73,1755,404,388,2503,74
,14-15,295,322,721,64,76,1747,359,398,2468,69
,15-16,278,458,541,85,79,1749,363,537,2290,93
,16-17,255,306,490,102,119,1732,357,425,2222,56
,17-18,226,262,455,107,334,1507,333,596,1962,62
,18-19,263,287,431,107,375,1246,370,662,1677,53
,19-20,132,222,346,55,262,1032,187,484,1378,27
,20-21,26,128,239,24,158,897,50,286,1136,0
,21-22,10,84,164,22,116,805,32,200,969,0
,22-23,8,39,133,7,36,775,15,75,908,0
,23-24,4,12,125,8,20,762,12,32,887,0
,合　計,3606,3598,-,2243,2236,-,5849,5834,-,678
,,,,,,,,,,,
,総駐車時間,6354:23,6354:23,6354:23,32862:20,32862:20,32862:20,39216:43,39216:43,39216:43,
,平均駐車時間,1:46,1:46,1:46,14:22,14:22,14:22,6:39,6:39,6:39,
,回転率,0.91,0.91,0.91,3.75,3.75,3.75,1.29,1.29,1.29,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
