0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月30日(土),2023年12月30日(土),2023年12月30日(土),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/28 20:31,印字時刻 2026/03/28 20:31,印字時刻 2026/03/28 20:31
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,1,15,0,0,65,1,1,80,0
,01-02,0,2,13,0,0,65,0,2,78,0
,02-03,0,0,13,0,0,65,0,0,78,0
,03-04,0,0,13,1,1,65,1,1,78,0
,04-05,0,0,13,2,0,67,2,0,80,0
,05-06,1,0,14,0,1,66,1,1,80,0
,06-07,7,1,19,1,1,66,8,2,85,0
,07-08,4,3,21,3,1,69,7,4,90,0
,08-09,12,2,31,1,2,67,13,4,98,1
,09-10,22,2,50,1,1,67,23,3,117,1
,10-11,66,19,98,3,2,67,69,21,165,5
,11-12,55,34,118,2,4,66,57,38,184,5
,12-13,60,58,121,2,2,66,62,60,187,8
,13-14,57,44,131,1,1,66,58,45,197,5
,14-15,60,71,124,1,4,63,61,75,187,10
,15-16,65,69,120,1,1,63,66,70,183,10
,16-17,39,63,97,5,1,67,44,64,164,10
,17-18,32,49,78,2,1,68,34,50,146,8
,18-19,21,43,57,2,3,67,23,46,124,5
,19-20,8,22,43,1,1,67,9,23,110,2
,20-21,1,12,31,0,2,65,1,14,96,0
,21-22,2,11,22,0,0,65,2,11,87,0
,22-23,1,5,18,0,2,63,1,7,81,0
,23-24,0,1,17,1,3,61,1,4,78,0
,合　計,514,512,-,30,34,-,544,546,-,70
,,,,,,,,,,,
,総駐車時間,1310:32,1310:32,1310:32,663:38,663:38,663:38,1974:10,1974:10,1974:10,
,平均駐車時間,2:32,2:32,2:32,21:24,21:24,21:24,3:36,3:36,3:36,
,回転率,0.83,0.83,0.83,0,0,0,0.88,0.88,0.88,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
