0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月25日(月),2023年12月25日(月),2023年12月25日(月),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 20:26,印字時刻 2026/03/28 20:26,印字時刻 2026/03/28 20:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,31,0,0,135,0,0,166,0
,01-02,0,0,31,0,0,135,0,0,166,0
,02-03,0,0,31,0,0,135,0,0,166,0
,03-04,0,1,30,0,0,135,0,1,165,0
,04-05,1,0,31,0,0,135,1,0,166,0
,05-06,0,0,31,3,1,137,3,1,168,0
,06-07,1,0,32,11,4,146,12,4,178,0
,07-08,3,1,34,64,9,196,67,10,230,0
,08-09,15,1,48,130,17,311,145,18,359,0
,09-10,42,11,79,18,19,311,60,30,390,0
,10-11,38,14,104,13,19,306,51,33,410,2
,11-12,37,44,97,12,20,297,49,64,394,7
,12-13,16,27,85,19,22,294,35,49,379,8
,13-14,21,18,88,18,23,289,39,41,377,3
,14-15,29,27,90,12,10,291,41,37,381,3
,15-16,15,23,83,16,12,295,31,35,378,8
,16-17,14,22,74,12,20,287,26,42,361,4
,17-18,3,29,49,13,75,226,16,104,275,8
,18-19,7,14,41,13,44,195,20,58,236,3
,19-20,3,11,33,13,48,159,16,59,192,2
,20-21,0,1,32,5,21,143,5,22,175,0
,21-22,2,3,31,2,4,142,4,7,173,0
,22-23,0,0,31,1,7,135,1,7,166,0
,23-24,0,0,31,3,1,137,3,1,168,0
,合　計,247,247,-,378,376,-,625,623,-,48
,,,,,,,,,,,
,総駐車時間,618:50,618:50,618:50,6697:46,6697:46,6697:46,7316:36,7316:36,7316:36,
,平均駐車時間,2:28,2:28,2:28,18:21,18:21,18:21,11:53,11:53,11:53,
,回転率,1.14,1.14,1.14,0.96,0.96,0.96,1.02,1.02,1.02,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
