0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月22日(金),2023年12月22日(金),2023年12月22日(金),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 20:23,印字時刻 2026/03/28 20:23,印字時刻 2026/03/28 20:23
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,4,24,0,4,24,0
,01-02,0,0,0,0,0,24,0,0,24,0
,02-03,0,0,0,0,0,24,0,0,24,0
,03-04,0,0,0,0,0,24,0,0,24,0
,04-05,0,0,0,2,0,26,2,0,26,0
,05-06,0,0,0,7,0,31,7,0,31,0
,06-07,0,0,0,28,0,61,28,0,61,0
,07-08,23,19,3,28,2,86,51,21,89,0
,08-09,8,12,0,23,2,108,31,14,108,0
,09-10,6,3,2,9,7,110,15,10,112,0
,10-11,12,4,11,6,0,114,18,4,125,0
,11-12,5,9,6,2,2,116,7,11,122,0
,12-13,7,6,7,4,2,118,11,8,125,0
,13-14,11,4,14,5,4,119,16,8,133,0
,14-15,14,17,11,3,4,118,17,21,129,0
,15-16,3,9,5,1,3,116,4,12,121,0
,16-17,11,7,10,1,14,103,12,21,113,0
,17-18,6,8,7,0,13,90,6,21,97,0
,18-19,19,4,21,3,17,77,22,21,98,0
,19-20,8,2,28,1,29,50,9,31,78,0
,20-21,1,4,25,0,13,35,1,17,60,0
,21-22,1,23,3,1,6,30,2,29,33,0
,22-23,0,4,0,0,3,27,0,7,27,0
,23-24,0,0,0,1,4,24,1,4,24,0
,合　計,135,135,-,125,129,-,260,264,-,0
,,,,,,,,,,,
,総駐車時間,148:06,148:06,148:06,1474:46,1474:46,1474:46,1622:52,1622:52,1622:52,
,平均駐車時間,1:25,1:25,1:25,11:59,11:59,11:59,7:09,7:09,7:09,
,回転率,3.06,3.06,3.06,0.57,0.57,0.57,0.9,0.9,0.9,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
