0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月06日(水),2023年12月06日(水),2023年12月06日(水),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2026/03/28 20:05,印字時刻 2026/03/28 20:05,印字時刻 2026/03/28 20:05
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,4,29,0,3,120,0,7,149,0
,01-02,1,2,28,0,1,119,1,3,147,0
,02-03,0,0,28,0,0,119,0,0,147,0
,03-04,0,0,28,0,0,119,0,0,147,0
,04-05,0,0,28,2,0,121,2,0,149,0
,05-06,3,0,31,5,0,126,8,0,157,0
,06-07,11,3,39,25,4,146,36,7,185,0
,07-08,15,6,48,40,13,173,55,19,221,0
,08-09,31,12,67,100,23,250,131,35,317,1
,09-10,102,8,157,48,20,277,150,28,434,2
,10-11,246,75,331,11,7,284,257,82,615,16
,11-12,248,207,368,9,5,287,257,212,655,45
,12-13,231,243,359,12,14,285,243,257,644,54
,13-14,205,233,336,8,14,279,213,247,615,52
,14-15,194,219,311,8,6,281,202,225,592,53
,15-16,184,222,269,8,11,278,192,233,547,51
,16-17,203,195,280,16,14,280,219,209,560,37
,17-18,209,215,274,17,55,243,226,270,517,44
,18-19,232,239,266,13,60,195,245,299,461,53
,19-20,103,219,150,6,32,171,109,251,321,25
,20-21,23,78,92,6,29,146,29,107,238,0
,21-22,8,36,66,2,17,131,10,53,197,0
,22-23,3,32,37,2,11,122,5,43,159,0
,23-24,0,10,27,3,9,116,3,19,143,0
,合　計,2252,2258,-,341,348,-,2593,2606,-,433
,,,,,,,,,,,
,総駐車時間,3061:59,3061:59,3061:59,6524:13,6524:13,6524:13,9586:12,9586:12,9586:12,
,平均駐車時間,1:22,1:22,1:22,19:01,19:01,19:01,3:42,3:42,3:42,
,回転率,2.27,2.27,2.27,0,0,0,2.62,2.62,2.62,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
