0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月08日(金),2023年12月08日(金),2023年12月08日(金),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/03/28 20:07,印字時刻 2026/03/28 20:07,印字時刻 2026/03/28 20:07
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,13,0,2,199,1,4,212,0
,01-02,0,0,13,0,1,198,0,1,211,0
,02-03,1,1,13,1,0,199,2,1,212,0
,03-04,0,0,13,0,0,199,0,0,212,0
,04-05,0,0,13,0,0,199,0,0,212,0
,05-06,0,0,13,1,1,199,1,1,212,0
,06-07,0,0,13,10,1,208,10,1,221,0
,07-08,1,1,13,40,5,241,41,6,254,0
,08-09,15,0,27,146,17,368,161,17,395,0
,09-10,37,11,53,61,42,391,98,53,444,0
,10-11,36,23,67,22,44,369,58,67,436,0
,11-12,24,47,44,11,28,353,35,75,397,0
,12-13,15,27,32,26,24,355,41,51,387,0
,13-14,25,13,44,22,24,351,47,37,395,0
,14-15,31,28,48,28,21,358,59,49,406,0
,15-16,16,24,39,28,20,367,44,44,406,0
,16-17,14,27,28,31,27,371,45,54,399,0
,17-18,14,15,25,35,44,362,49,59,387,0
,18-19,9,7,27,33,54,343,42,61,370,0
,19-20,8,9,27,16,57,300,24,66,327,0
,20-21,0,4,22,6,45,262,6,49,284,0
,21-22,0,5,17,2,19,245,2,24,262,0
,22-23,1,2,16,1,15,231,2,17,247,0
,23-24,0,0,16,0,9,221,0,9,237,0
,合　計,248,246,-,520,500,-,768,746,-,0
,,,,,,,,,,,
,総駐車時間,276:48,276:48,276:48,5478:10,5478:10,5478:10,5754:58,5754:58,5754:58,
,平均駐車時間,1:08,1:08,1:08,11:11,11:11,11:11,7:51,7:51,7:51,
,回転率,1.88,1.88,1.88,0.87,0.87,0.87,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
