0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月15日(金),2023年12月15日(金),2023年12月15日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:14,印字時刻 2026/03/28 20:14,印字時刻 2026/03/28 20:14
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,8,91,5,20,624,6,28,715,0
,01-02,2,2,91,2,1,625,4,3,716,0
,02-03,0,1,91,2,0,627,2,1,718,0
,03-04,0,0,91,7,8,626,7,8,717,0
,04-05,0,0,91,14,0,640,14,0,731,0
,05-06,2,1,90,35,2,672,37,3,762,0
,06-07,25,3,108,117,17,772,142,20,880,0
,07-08,81,37,151,256,60,963,337,97,1114,0
,08-09,142,39,252,577,70,1467,719,109,1719,0
,09-10,380,42,590,182,119,1541,562,161,2131,3
,10-11,390,218,765,65,77,1526,455,295,2291,23
,11-12,354,370,744,53,58,1521,407,428,2265,54
,12-13,356,394,710,89,86,1526,445,480,2236,70
,13-14,344,322,733,73,86,1512,417,408,2245,60
,14-15,357,369,718,68,72,1507,425,441,2225,61
,15-16,308,394,639,62,71,1499,370,465,2138,77
,16-17,325,337,626,86,98,1484,411,435,2110,57
,17-18,336,372,584,83,289,1282,419,661,1866,69
,18-19,555,345,799,74,253,1106,629,598,1905,51
,19-20,215,379,637,48,217,940,263,596,1577,38
,20-21,37,191,485,26,126,834,63,317,1319,0
,21-22,26,283,226,18,112,739,44,395,965,0
,22-23,15,62,177,9,56,692,24,118,869,0
,23-24,9,37,150,11,37,666,20,74,816,0
,合　計,4260,4206,-,1962,1935,-,6222,6141,-,563
,,,,,,,,,,,
,総駐車時間,7819:51,7819:51,7819:51,22671:06,22671:06,22671:06,30490:57,30490:57,30490:57,
,平均駐車時間,1:52,1:52,1:52,12:09,12:09,12:09,5:02,5:02,5:02,
,回転率,1.48,1.48,1.48,1.02,1.02,1.02,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
