0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年12月09日(土),2023年12月09日(土),2023年12月09日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:08,印字時刻 2026/03/28 20:08,印字時刻 2026/03/28 20:08
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,20,134,3,19,633,8,39,767,0
,01-02,1,4,130,3,3,632,4,7,762,0
,02-03,1,3,128,0,2,631,1,5,759,0
,03-04,0,2,126,4,0,634,4,2,760,0
,04-05,2,1,127,6,1,640,8,2,767,0
,05-06,4,1,130,9,5,644,13,6,774,0
,06-07,12,4,136,21,5,660,33,9,796,0
,07-08,44,15,164,51,24,688,95,39,852,0
,08-09,135,38,260,117,31,771,252,69,1031,1
,09-10,384,90,545,68,30,810,452,120,1355,9
,10-11,612,244,920,48,19,842,660,263,1762,31
,11-12,580,461,1040,32,24,847,612,485,1887,51
,12-13,620,515,1147,30,16,861,650,531,2008,93
,13-14,646,492,1298,25,34,853,671,526,2151,110
,14-15,644,638,1313,20,31,842,664,669,2155,139
,15-16,582,697,1203,31,34,838,613,731,2041,141
,16-17,513,740,966,24,28,835,537,768,1801,148
,17-18,435,591,816,28,56,807,463,647,1623,114
,18-19,330,469,673,23,64,768,353,533,1441,98
,19-20,148,390,434,19,61,725,167,451,1159,67
,20-21,19,168,280,10,43,691,29,211,971,0
,21-22,17,92,205,10,35,666,27,127,871,0
,22-23,14,51,171,4,23,647,18,74,818,0
,23-24,4,26,147,2,14,635,6,40,782,0
,合　計,5752,5752,-,588,602,-,6340,6354,-,1002
,,,,,,,,,,,
,総駐車時間,10455:53,10455:53,10455:53,8083:54,8083:54,8083:54,18539:47,18539:47,18539:47,
,平均駐車時間,1:49,1:49,1:49,13:55,13:55,13:55,2:56,2:56,2:56,
,回転率,2.03,2.03,2.03,0.32,0.32,0.32,1.36,1.36,1.36,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
