0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年02月29日(木),2024年02月29日(木),2024年02月29日(木),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/03/28 21:37,印字時刻 2026/03/28 21:37,印字時刻 2026/03/28 21:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,6,0,4,197,0,4,203,0
,01-02,0,0,6,0,0,197,0,0,203,0
,02-03,0,0,6,0,1,196,0,1,202,0
,03-04,0,0,6,0,0,196,0,0,202,0
,04-05,0,0,6,0,0,196,0,0,202,0
,05-06,0,0,6,1,0,197,1,0,203,0
,06-07,0,0,6,8,1,202,8,1,208,0
,07-08,0,0,6,30,5,227,30,5,233,0
,08-09,12,1,17,161,21,369,173,22,386,0
,09-10,40,15,42,77,31,418,117,46,460,0
,10-11,36,30,48,21,29,406,57,59,454,0
,11-12,25,36,37,16,23,401,41,59,438,0
,12-13,19,27,29,13,36,376,32,63,405,0
,13-14,20,18,31,26,33,367,46,51,398,0
,14-15,23,21,35,30,17,383,53,38,418,0
,15-16,26,24,34,30,21,392,56,45,426,0
,16-17,11,21,25,34,26,401,45,47,426,0
,17-18,12,18,19,26,47,380,38,65,399,0
,18-19,3,5,17,31,80,330,34,85,347,0
,19-20,2,8,11,10,54,287,12,62,298,0
,20-21,0,5,6,3,43,246,3,48,252,0
,21-22,4,5,5,3,32,217,7,37,222,0
,22-23,2,1,5,0,9,208,2,10,213,0
,23-24,0,1,5,0,4,204,0,5,209,0
,合　計,235,236,-,520,517,-,755,753,-,0
,,,,,,,,,,,
,総駐車時間,320:42,320:42,320:42,5687:21,5687:21,5687:21,6008:03,6008:03,6008:03,
,平均駐車時間,1:21,1:21,1:21,11:08,11:08,11:08,8:02,8:02,8:02,
,回転率,1.84,1.84,1.84,0.91,0.91,0.91,1.08,1.08,1.08,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
