0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年02月08日(木),2024年02月08日(木),2024年02月08日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 21:14,印字時刻 2026/03/28 21:14,印字時刻 2026/03/28 21:14
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,9,11,70,4,7,673,13,18,743,0
,01-02,0,0,70,0,3,670,0,3,740,0
,02-03,0,0,70,2,1,671,2,1,741,0
,03-04,0,1,69,4,1,674,4,2,743,0
,04-05,1,4,66,17,1,689,18,5,755,0
,05-06,5,6,65,34,3,720,39,9,785,0
,06-07,24,2,87,134,10,841,158,12,928,0
,07-08,66,28,124,267,61,1051,333,89,1175,0
,08-09,102,31,192,615,76,1588,717,107,1780,0
,09-10,259,47,402,204,99,1697,463,146,2099,6
,10-11,347,123,627,57,72,1682,404,195,2309,13
,11-12,304,289,645,48,60,1667,352,349,2312,42
,12-13,351,356,641,77,105,1641,428,461,2282,60
,13-14,348,309,680,72,79,1631,420,388,2311,63
,14-15,303,330,650,62,65,1630,365,395,2280,66
,15-16,260,351,559,66,85,1611,326,436,2170,71
,16-17,264,333,496,83,89,1607,347,422,2103,49
,17-18,237,339,387,66,272,1399,303,611,1786,61
,18-19,260,276,375,92,286,1208,352,562,1583,44
,19-20,144,270,252,40,241,1008,184,511,1260,39
,20-21,19,120,151,24,192,839,43,312,990,0
,21-22,13,53,109,16,98,755,29,151,864,0
,22-23,12,35,88,10,55,711,22,90,799,0
,23-24,6,13,78,3,25,687,9,38,765,0
,合　計,3334,3327,-,1997,1986,-,5331,5313,-,514
,,,,,,,,,,,
,総駐車時間,5813:31,5813:31,5813:31,27993:49,27993:49,27993:49,33807:20,33807:20,33807:20,
,平均駐車時間,1:45,1:45,1:45,14:20,14:20,14:20,6:24,6:24,6:24,
,回転率,1.17,1.17,1.17,1.06,1.06,1.06,1.13,1.13,1.13,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
