0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年02月25日(日),2024年02月25日(日),2024年02月25日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 21:32,印字時刻 2026/03/28 21:32,印字時刻 2026/03/28 21:32
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,12,75,5,7,642,5,19,717,0
,01-02,0,3,72,2,3,641,2,6,713,0
,02-03,1,5,68,1,1,641,2,6,709,0
,03-04,0,7,61,1,0,642,1,7,703,0
,04-05,1,5,57,14,1,655,15,6,712,0
,05-06,1,0,58,10,7,656,11,7,714,0
,06-07,15,3,70,14,2,670,29,5,740,0
,07-08,49,6,114,29,6,691,78,12,805,0
,08-09,92,30,176,77,23,747,169,53,923,2
,09-10,339,52,450,54,34,768,393,86,1218,5
,10-11,570,224,801,26,18,776,596,242,1577,27
,11-12,543,432,923,28,21,782,571,453,1705,64
,12-13,521,508,928,10,18,774,531,526,1702,72
,13-14,594,477,1054,15,16,773,609,493,1827,94
,14-15,593,546,1095,17,23,767,610,569,1862,110
,15-16,511,613,997,18,25,760,529,638,1757,116
,16-17,445,633,806,28,17,772,473,650,1578,152
,17-18,342,565,584,19,41,748,361,606,1332,126
,18-19,209,418,377,14,54,709,223,472,1086,81
,19-20,88,298,168,18,34,693,106,332,861,58
,20-21,23,98,90,8,33,668,31,131,758,0
,21-22,5,30,65,8,24,653,13,54,718,0
,22-23,7,23,49,6,11,647,13,34,696,0
,23-24,2,9,41,2,3,646,4,12,687,0
,合　計,4951,4997,-,424,422,-,5375,5419,-,907
,,,,,,,,,,,
,総駐車時間,8682:35,8682:35,8682:35,14329:49,14329:49,14329:49,23012:24,23012:24,23012:24,
,平均駐車時間,1:45,1:45,1:45,26:53,26:53,26:53,4:10,4:10,4:10,
,回転率,1.76,1.76,1.76,0.29,0.29,0.29,1.18,1.18,1.18,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
