0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年02月21日(水),2024年02月21日(水),2024年02月21日(水),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 21:28,印字時刻 2026/03/28 21:28,印字時刻 2026/03/28 21:28
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,20,1,0,135,1,0,155,0
,01-02,0,0,20,2,1,136,2,1,156,0
,02-03,0,0,20,0,1,135,0,1,155,0
,03-04,0,0,20,1,0,136,1,0,156,0
,04-05,0,0,20,1,1,136,1,1,156,0
,05-06,0,0,20,4,0,140,4,0,160,0
,06-07,3,1,22,11,2,148,14,3,170,0
,07-08,4,1,25,57,8,196,61,9,221,0
,08-09,26,1,49,122,15,304,148,16,353,0
,09-10,57,14,94,23,17,311,80,31,405,2
,10-11,42,25,112,14,17,308,56,42,420,0
,11-12,30,45,95,13,12,309,43,57,404,9
,12-13,23,43,76,22,25,306,45,68,382,3
,13-14,37,30,81,14,15,305,51,45,386,2
,14-15,22,26,77,20,18,306,42,44,383,3
,15-16,29,34,74,15,11,311,44,45,385,4
,16-17,20,35,58,8,19,300,28,54,358,8
,17-18,10,29,40,14,64,250,24,93,290,2
,18-19,11,14,36,9,48,211,20,62,247,3
,19-20,6,7,35,6,54,165,12,61,200,0
,20-21,1,7,29,4,17,150,5,24,179,0
,21-22,0,8,21,5,10,145,5,18,166,0
,22-23,0,1,20,1,8,138,1,9,158,0
,23-24,0,0,20,2,2,138,2,2,158,0
,合　計,321,321,-,369,365,-,690,686,-,36
,,,,,,,,,,,
,総駐車時間,662:35,662:35,662:35,4518:53,4518:53,4518:53,5181:28,5181:28,5181:28,
,平均駐車時間,2:03,2:03,2:03,12:35,12:35,12:35,7:36,7:36,7:36,
,回転率,1.47,1.47,1.47,0.94,0.94,0.94,1.13,1.13,1.13,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
