0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月18日(火),2025年03月18日(火),2025年03月18日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 22:09,印字時刻 2025/11/21 22:09,印字時刻 2025/11/21 22:09
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,5,121,4,23,693,6,28,814,0
,01-02,1,1,121,3,3,693,4,4,814,0
,02-03,0,2,119,1,2,692,1,4,811,0
,03-04,0,1,118,3,1,694,3,2,812,0
,04-05,2,0,120,12,2,704,14,2,824,0
,05-06,7,6,120,53,2,753,60,8,873,0
,06-07,21,5,137,133,11,870,154,16,1007,0
,07-08,75,30,179,299,65,1106,374,95,1285,0
,08-09,229,36,369,647,106,1647,876,142,2016,2
,09-10,450,62,758,179,127,1704,629,189,2462,6
,10-11,426,191,1001,73,84,1694,499,275,2695,19
,11-12,353,395,964,57,68,1682,410,463,2646,38
,12-13,416,422,944,80,97,1665,496,519,2609,60
,13-14,386,351,985,61,87,1639,447,438,2624,59
,14-15,361,393,960,68,69,1638,429,462,2598,77
,15-16,309,433,832,70,59,1648,379,492,2480,75
,16-17,305,529,608,93,110,1631,398,639,2239,62
,17-18,260,380,485,104,294,1448,364,674,1933,70
,18-19,284,316,455,97,332,1215,381,648,1670,48
,19-20,157,283,335,40,267,982,197,550,1317,33
,20-21,34,153,209,30,155,857,64,308,1066,0
,21-22,9,67,151,19,109,765,28,176,916,0
,22-23,11,42,119,8,56,717,19,98,836,0
,23-24,3,12,110,8,19,706,11,31,816,0
,合　計,4101,4115,-,2142,2148,-,6243,6263,-,549
,,,,,,,,,,,
,総駐車時間,8350:01,8350:01,8350:01,35228:22,35228:22,35228:22,43578:23,43578:23,43578:23,
,平均駐車時間,2:00,2:00,2:00,16:11,16:11,16:11,6:52,6:52,6:52,
,回転率,1.05,1.05,1.05,3.57,3.57,3.57,1.38,1.38,1.38,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
