0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月20日(木),2025年03月20日(木),2025年03月20日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 22:11,印字時刻 2025/11/21 22:11,印字時刻 2025/11/21 22:11
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,8,19,143,4,20,697,12,39,840,0
,01-02,3,10,135,3,6,694,6,16,829,0
,02-03,2,1,136,5,3,696,7,4,832,0
,03-04,0,2,134,6,3,699,6,5,833,0
,04-05,1,0,135,9,3,705,10,3,840,0
,05-06,7,3,139,8,2,711,15,5,850,0
,06-07,9,4,144,20,3,728,29,7,872,0
,07-08,38,8,173,51,18,760,89,26,933,0
,08-09,87,33,225,83,33,811,170,66,1036,3
,09-10,271,33,459,64,38,836,335,71,1295,5
,10-11,458,188,736,30,29,837,488,217,1573,35
,11-12,455,339,850,24,26,837,479,365,1687,68
,12-13,422,409,856,26,28,833,448,437,1689,80
,13-14,475,397,942,18,20,832,493,417,1774,91
,14-15,519,446,1018,31,33,830,550,479,1848,127
,15-16,392,442,963,25,23,831,417,465,1794,111
,16-17,327,513,784,25,27,828,352,540,1612,120
,17-18,291,529,544,40,52,820,331,581,1364,157
,18-19,184,331,396,36,55,800,220,386,1196,88
,19-20,114,253,259,29,53,774,143,306,1033,48
,20-21,22,110,168,12,57,732,34,167,900,0
,21-22,10,34,143,7,28,709,17,62,852,0
,22-23,10,31,124,4,21,692,14,52,816,0
,23-24,5,9,119,5,12,685,10,21,804,0
,合　計,4110,4144,-,565,593,-,4675,4737,-,933
,,,,,,,,,,,
,総駐車時間,8378:38,8378:38,8378:38,15430:41,15430:41,15430:41,23809:19,23809:19,23809:19,
,平均駐車時間,2:00,2:00,2:00,22:20,22:20,22:20,4:53,4:53,4:53,
,回転率,1.05,1.05,1.05,1.13,1.13,1.13,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
