0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月04日(火),2025年03月04日(火),2025年03月04日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 21:54,印字時刻 2025/11/21 21:54,印字時刻 2025/11/21 21:54
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,6,109,6,10,697,8,16,806,0
,01-02,0,4,105,1,1,697,1,5,802,0
,02-03,0,1,104,2,2,697,2,3,801,0
,03-04,1,1,104,2,2,697,3,3,801,0
,04-05,4,0,108,9,1,705,13,1,813,0
,05-06,10,0,118,44,4,743,54,4,861,0
,06-07,24,4,135,132,17,860,156,21,995,0
,07-08,89,37,187,326,68,1109,415,105,1296,0
,08-09,112,45,256,631,104,1642,743,149,1898,1
,09-10,242,44,450,163,99,1707,405,143,2157,3
,10-11,332,173,615,58,75,1693,390,248,2308,19
,11-12,297,265,645,58,48,1703,355,313,2348,49
,12-13,296,336,607,81,114,1672,377,450,2279,41
,13-14,329,312,620,71,80,1659,400,392,2279,64
,14-15,299,295,629,61,63,1656,360,358,2285,68
,15-16,256,356,528,64,58,1662,320,414,2190,75
,16-17,278,287,516,84,96,1651,362,383,2167,60
,17-18,233,306,448,84,339,1398,317,645,1846,49
,18-19,215,270,393,93,343,1154,308,613,1547,42
,19-20,107,241,259,50,248,954,157,489,1213,22
,20-21,23,107,177,19,160,811,42,267,988,0
,21-22,10,40,142,17,76,751,27,116,893,0
,22-23,7,24,124,5,35,718,12,59,842,0
,23-24,3,15,113,8,17,709,11,32,822,0
,合　計,3169,3169,-,2069,2060,-,5238,5229,-,493
,,,,,,,,,,,
,総駐車時間,5425:24,5425:24,5425:24,31027:57,31027:57,31027:57,36453:21,36453:21,36453:21,
,平均駐車時間,1:43,1:43,1:43,15:25,15:25,15:25,7:03,7:03,7:03,
,回転率,0.82,0.82,0.82,3.3,3.3,3.3,1.16,1.16,1.16,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
