0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月19日(水),2025年03月19日(水),2025年03月19日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 22:10,印字時刻 2025/11/21 22:10,印字時刻 2025/11/21 22:10
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,5,106,6,18,694,7,23,800,0
,01-02,1,2,105,0,1,693,1,3,798,0
,02-03,0,0,105,0,1,692,0,1,797,0
,03-04,0,2,103,3,1,694,3,3,797,0
,04-05,1,0,104,18,5,708,19,5,812,0
,05-06,6,2,108,44,6,744,50,8,852,0
,06-07,17,6,120,124,11,857,141,17,977,0
,07-08,94,45,168,279,64,1068,373,109,1236,0
,08-09,160,47,282,621,101,1590,781,148,1872,2
,09-10,380,64,593,185,114,1666,565,178,2259,1
,10-11,317,132,782,72,68,1668,389,200,2450,17
,11-12,274,239,823,55,44,1678,329,283,2501,43
,12-13,377,440,758,80,117,1641,457,557,2399,87
,13-14,298,333,725,63,70,1635,361,403,2360,66
,14-15,335,326,727,68,76,1626,403,402,2353,71
,15-16,287,328,689,72,69,1630,359,397,2319,82
,16-17,299,381,610,97,91,1635,396,472,2245,77
,17-18,317,335,592,89,292,1439,406,627,2031,72
,18-19,355,340,605,72,311,1200,427,651,1805,66
,19-20,155,289,483,56,238,1016,211,527,1499,43
,20-21,47,189,335,27,164,877,74,353,1212,0
,21-22,24,120,239,24,89,810,48,209,1049,0
,22-23,12,68,180,12,75,747,24,143,927,0
,23-24,10,37,153,8,42,714,18,79,867,0
,合　計,3767,3730,-,2075,2068,-,5842,5798,-,627
,,,,,,,,,,,
,総駐車時間,7262:24,7262:24,7262:24,25362:45,25362:45,25362:45,32625:09,32625:09,32625:09,
,平均駐車時間,1:58,1:58,1:58,12:54,12:54,12:54,5:47,5:47,5:47,
,回転率,0.93,0.93,0.93,3.22,3.22,3.22,1.23,1.23,1.23,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
