0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月26日(水),2025年03月26日(水),2025年03月26日(水),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/21 22:17,印字時刻 2025/11/21 22:17,印字時刻 2025/11/21 22:17
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,5,22,1,0,135,2,5,157,0
,01-02,0,1,21,0,0,135,0,1,156,0
,02-03,0,0,21,0,0,135,0,0,156,0
,03-04,0,0,21,0,0,135,0,0,156,0
,04-05,0,0,21,1,0,136,1,0,157,0
,05-06,2,0,23,4,1,139,6,1,162,0
,06-07,10,0,32,13,1,151,23,1,183,0
,07-08,5,1,37,67,8,208,72,9,245,0
,08-09,23,2,57,135,16,328,158,18,385,0
,09-10,54,27,85,35,27,336,89,54,421,1
,10-11,35,17,103,14,19,332,49,36,435,0
,11-12,34,33,105,8,17,324,42,50,429,8
,12-13,32,54,82,23,20,326,55,74,408,6
,13-14,33,25,90,16,25,317,49,50,407,6
,14-15,71,39,120,20,5,331,91,44,451,1
,15-16,71,40,153,15,19,328,86,59,481,5
,16-17,27,40,143,24,21,331,51,61,474,4
,17-18,19,38,124,13,76,268,32,114,392,9
,18-19,11,95,38,9,59,220,20,154,258,38
,19-20,2,13,26,2,45,176,4,58,202,3
,20-21,1,2,26,7,32,150,8,34,176,0
,21-22,0,2,23,1,8,145,1,10,168,0
,22-23,1,3,21,3,12,134,4,15,155,0
,23-24,0,0,21,1,3,132,1,3,153,0
,合　計,432,437,-,412,414,-,844,851,-,81
,,,,,,,,,,,
,総駐車時間,944:25,944:25,944:25,7189:53,7189:53,7189:53,8134:18,8134:18,8134:18,
,平均駐車時間,2:11,2:11,2:11,17:40,17:40,17:40,9:42,9:42,9:42,
,回転率,1.96,1.96,1.96,1.07,1.07,1.07,1.39,1.39,1.39,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
