0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月04日(火),2025年03月04日(火),2025年03月04日(火),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/21 21:54,印字時刻 2025/11/21 21:54,印字時刻 2025/11/21 21:54
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,3,36,0,0,76,1,3,112,0
,01-02,0,3,33,0,0,76,0,3,109,0
,02-03,0,1,32,1,0,77,1,1,109,0
,03-04,1,1,32,0,1,76,1,2,108,0
,04-05,0,0,32,1,0,77,1,0,109,0
,05-06,1,0,33,8,0,85,9,0,118,0
,06-07,10,2,40,19,2,102,29,4,142,0
,07-08,23,4,60,25,7,120,48,11,180,0
,08-09,45,19,86,92,20,193,137,39,279,1
,09-10,134,10,207,27,11,208,161,21,415,3
,10-11,205,90,327,11,10,209,216,100,536,16
,11-12,233,176,380,5,5,209,238,181,589,39
,12-13,220,238,364,13,15,207,233,253,571,39
,13-14,201,235,327,6,7,206,207,242,533,59
,14-15,201,198,331,6,8,204,207,206,535,62
,15-16,186,230,286,4,7,201,190,237,487,58
,16-17,221,183,325,15,7,207,236,190,532,50
,17-18,195,240,284,14,42,181,209,282,465,46
,18-19,193,214,262,11,56,136,204,270,398,41
,19-20,94,211,146,6,27,115,100,238,261,20
,20-21,13,83,77,4,31,88,17,114,165,0
,21-22,3,23,54,1,5,85,4,28,139,0
,22-23,4,16,42,0,6,78,4,22,120,0
,23-24,2,8,36,1,2,77,3,10,113,0
,合　計,2186,2188,-,270,269,-,2456,2457,-,434
,,,,,,,,,,,
,総駐車時間,3228:05,3228:05,3228:05,4236:53,4236:53,4236:53,7464:58,7464:58,7464:58,
,平均駐車時間,1:29,1:29,1:29,15:49,15:49,15:49,3:03,3:03,3:03,
,回転率,2.37,2.37,2.37,0,0,0,2.66,2.66,2.66,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
