0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年03月22日(土),2025年03月22日(土),2025年03月22日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 22:13,印字時刻 2025/11/21 22:13,印字時刻 2025/11/21 22:13
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,16,102,8,19,703,13,35,805,0
,01-02,2,6,97,3,7,700,5,13,797,0
,02-03,0,0,97,3,1,702,3,1,799,0
,03-04,0,0,97,1,2,701,1,2,798,0
,04-05,3,0,100,10,0,711,13,0,811,0
,05-06,5,1,104,12,5,718,17,6,822,0
,06-07,22,7,119,22,12,727,44,19,846,0
,07-08,48,11,156,43,28,744,91,39,900,0
,08-09,142,18,274,118,41,818,260,59,1092,2
,09-10,344,52,563,75,48,847,419,100,1410,5
,10-11,581,258,901,39,34,851,620,292,1752,28
,11-12,484,455,926,29,26,856,513,481,1782,62
,12-13,504,458,971,33,30,858,537,488,1829,93
,13-14,720,481,1201,21,33,848,741,514,2049,97
,14-15,570,487,1284,32,37,841,602,524,2125,113
,15-16,525,599,1220,29,25,845,554,624,2065,125
,16-17,388,761,850,35,21,859,423,782,1709,202
,17-18,347,561,623,56,72,845,403,633,1468,105
,18-19,300,374,553,40,71,812,340,445,1365,93
,19-20,151,365,348,15,53,774,166,418,1122,81
,20-21,29,145,229,12,45,743,41,190,972,0
,21-22,17,62,182,9,33,718,26,95,900,0
,22-23,15,44,153,4,19,702,19,63,855,0
,23-24,8,37,125,11,18,695,19,55,820,0
,合　計,5210,5198,-,660,680,-,5870,5878,-,1006
,,,,,,,,,,,
,総駐車時間,9562:01,9562:01,9562:01,9892:25,9892:25,9892:25,19454:26,19454:26,19454:26,
,平均駐車時間,1:51,1:51,1:51,16:43,16:43,16:43,3:22,3:22,3:22,
,回転率,1.3,1.3,1.3,0.97,0.97,0.97,1.26,1.26,1.26,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
