0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月15日(日),2026年02月15日(日),2026年02月15日(日),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2026/03/02 08:36,印字時刻 2026/03/02 08:36,印字時刻 2026/03/02 08:36
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,11,0,0,19,0,0,30,0
,01-02,0,0,11,0,1,18,0,1,29,0
,02-03,0,0,11,1,0,19,1,0,30,0
,03-04,0,0,11,3,0,22,3,0,33,0
,04-05,0,0,11,3,0,25,3,0,36,0
,05-06,1,0,12,1,0,26,2,0,38,0
,06-07,0,0,12,1,0,27,1,0,39,0
,07-08,1,1,12,1,0,28,2,1,40,0
,08-09,4,1,15,6,6,28,10,7,43,0
,09-10,1,0,16,4,4,28,5,4,44,0
,10-11,2,1,17,4,1,31,6,2,48,0
,11-12,6,5,18,1,2,30,7,7,48,0
,12-13,1,5,14,6,2,34,7,7,48,0
,13-14,2,1,15,1,3,32,3,4,47,0
,14-15,3,3,15,3,8,27,6,11,42,0
,15-16,1,2,14,0,4,24,1,6,38,0
,16-17,3,5,12,3,1,25,6,6,37,0
,17-18,1,0,13,3,5,23,4,5,36,0
,18-19,2,1,14,3,1,25,5,2,39,0
,19-20,1,1,14,5,7,24,6,8,38,0
,20-21,1,2,13,1,6,18,2,8,31,0
,21-22,0,0,13,2,3,17,2,3,30,0
,22-23,0,0,13,0,3,14,0,3,27,0
,23-24,0,0,13,0,0,14,0,0,27,0
,合　計,30,28,-,52,57,-,82,85,-,0
,,,,,,,,,,,
,総駐車時間,40:53,40:53,40:53,1406:49,1406:49,1406:49,1447:42,1447:42,1447:42,
,平均駐車時間,1:25,1:25,1:25,21:19,21:19,21:19,15:14,15:14,15:14,
,回転率,0.46,0.46,0.46,0.51,0.51,0.51,0.49,0.49,0.49,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
