0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月11日(水),2026年02月11日(水),2026年02月11日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/02 08:32,印字時刻 2026/03/02 08:32,印字時刻 2026/03/02 08:32
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,4,0,1,60,0,1,64,0
,01-02,1,1,4,0,1,59,1,2,63,0
,02-03,0,0,4,0,0,59,0,0,63,0
,03-04,0,0,4,0,0,59,0,0,63,0
,04-05,0,0,4,1,0,60,1,0,64,0
,05-06,0,0,4,1,0,61,1,0,65,0
,06-07,1,0,5,2,1,62,3,1,67,0
,07-08,1,0,5,2,1,63,3,1,68,0
,08-09,3,1,8,2,3,63,5,4,71,0
,09-10,9,3,12,0,0,62,9,3,74,0
,10-11,38,6,44,2,1,63,40,7,107,0
,11-12,34,15,64,1,2,62,35,17,126,0
,12-13,30,26,69,3,0,65,33,26,134,0
,13-14,53,25,94,1,1,65,54,26,159,0
,14-15,33,43,87,2,4,63,35,47,150,0
,15-16,16,48,57,2,0,65,18,48,122,0
,16-17,7,44,19,0,0,65,7,44,84,0
,17-18,4,13,9,1,1,65,5,14,74,0
,18-19,4,2,11,0,1,64,4,3,75,0
,19-20,3,7,8,0,1,63,3,8,71,0
,20-21,2,2,7,0,2,61,2,4,68,0
,21-22,0,2,5,0,1,60,0,3,65,0
,22-23,1,1,5,0,0,60,1,1,65,0
,23-24,0,0,5,0,1,59,0,1,64,0
,合　計,240,239,-,20,22,-,260,261,-,0
,,,,,,,,,,,
,総駐車時間,427:49,427:49,427:49,1041:38,1041:38,1041:38,1469:27,1469:27,1469:27,
,平均駐車時間,1:39,1:39,1:39,28:09,28:09,28:09,4:59,4:59,4:59,
,回転率,1.04,1.04,1.04,0,0,0,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
