0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月20日(金),2026年02月20日(金),2026年02月20日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/02 08:40,印字時刻 2026/03/02 08:40,印字時刻 2026/03/02 08:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,10,141,2,5,770,6,15,911,0
,01-02,1,0,141,2,0,772,3,0,913,0
,02-03,0,0,141,2,0,774,2,0,915,0
,03-04,0,0,141,3,2,775,3,2,916,0
,04-05,1,0,141,14,7,782,15,7,923,0
,05-06,3,0,144,40,2,818,43,2,962,0
,06-07,9,3,149,118,9,925,127,12,1074,0
,07-08,60,39,157,283,72,1134,343,111,1291,0
,08-09,100,35,194,668,93,1712,768,128,1906,9
,09-10,312,51,450,194,148,1765,506,199,2215,4
,10-11,355,170,642,82,92,1752,437,262,2394,22
,11-12,262,293,615,79,68,1762,341,361,2377,48
,12-13,280,328,562,87,119,1730,367,447,2292,65
,13-14,302,284,581,79,82,1728,381,366,2309,49
,14-15,313,292,601,78,73,1731,391,365,2332,62
,15-16,303,340,567,95,79,1747,398,419,2314,69
,16-17,311,338,542,109,112,1745,420,450,2287,69
,17-18,289,307,519,113,320,1540,402,627,2059,69
,18-19,353,307,566,109,327,1320,462,634,1886,69
,19-20,179,310,441,59,265,1114,238,575,1555,42
,20-21,62,222,278,32,194,953,94,416,1231,0
,21-22,21,104,197,21,100,874,42,204,1071,0
,22-23,17,70,156,12,54,832,29,124,988,0
,23-24,8,31,146,14,43,800,22,74,946,0
,合　計,3545,3534,-,2295,2266,-,5840,5800,-,577
,,,,,,,,,,,
,総駐車時間,6479:53,6479:53,6479:53,30798:51,30798:51,30798:51,37278:44,37278:44,37278:44,
,平均駐車時間,1:50,1:50,1:50,13:52,13:52,13:52,6:29,6:29,6:29,
,回転率,0.89,0.89,0.89,3.64,3.64,3.64,1.25,1.25,1.25,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
