0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月27日(金),2026年02月27日(金),2026年02月27日(金),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2026/03/02 08:48,印字時刻 2026/03/02 08:48,印字時刻 2026/03/02 08:48
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,2,12,0,0,12,3,2,24,0
,01-02,0,0,12,0,0,12,0,0,24,0
,02-03,0,0,12,1,0,13,1,0,25,0
,03-04,0,1,11,3,0,16,3,1,27,0
,04-05,0,0,11,4,0,20,4,0,31,0
,05-06,0,0,11,3,0,23,3,0,34,0
,06-07,0,0,11,0,1,22,0,1,33,0
,07-08,0,0,11,31,4,48,31,4,59,0
,08-09,8,2,17,57,9,96,65,11,113,0
,09-10,34,0,51,14,2,109,48,2,160,0
,10-11,14,12,53,4,4,109,18,16,162,0
,11-12,4,16,42,3,2,110,7,18,152,0
,12-13,5,19,27,9,8,111,14,27,138,0
,13-14,3,4,26,4,9,108,7,13,134,0
,14-15,17,10,33,6,7,105,23,17,138,0
,15-16,9,16,27,2,10,97,11,26,124,0
,16-17,7,9,24,10,20,87,17,29,111,0
,17-18,5,13,16,2,31,58,7,44,74,0
,18-19,2,4,14,4,23,41,6,27,55,0
,19-20,0,1,13,2,15,27,2,16,40,0
,20-21,2,4,11,4,8,22,6,12,33,0
,21-22,0,0,11,3,7,18,3,7,29,0
,22-23,0,0,11,1,3,16,1,3,27,0
,23-24,0,0,11,1,1,16,1,1,27,0
,合　計,113,113,-,168,164,-,281,277,-,0
,,,,,,,,,,,
,総駐車時間,192:23,192:23,192:23,1276:24,1276:24,1276:24,1468:47,1468:47,1468:47,
,平均駐車時間,1:46,1:46,1:46,8:17,8:17,8:17,5:35,5:35,5:35,
,回転率,1.73,1.73,1.73,1.19,1.19,1.19,1.37,1.37,1.37,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
