0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月24日(火),2026年02月24日(火),2026年02月24日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/02 08:45,印字時刻 2026/03/02 08:45,印字時刻 2026/03/02 08:45
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,18,0,0,60,0,0,78,0
,01-02,1,0,19,0,0,60,1,0,79,0
,02-03,0,1,18,0,0,60,0,1,78,0
,03-04,0,0,18,0,0,60,0,0,78,0
,04-05,0,0,18,1,1,60,1,1,78,0
,05-06,0,0,18,9,0,68,9,0,86,0
,06-07,0,1,18,24,1,92,24,2,110,0
,07-08,26,23,20,39,5,126,65,28,146,0
,08-09,0,3,17,32,13,145,32,16,162,0
,09-10,5,2,19,4,8,140,9,10,159,0
,10-11,12,7,25,4,5,140,16,12,165,0
,11-12,7,9,22,7,4,143,14,13,165,0
,12-13,11,3,32,10,7,146,21,10,178,0
,13-14,14,7,40,8,5,149,22,12,189,0
,14-15,13,21,31,2,3,148,15,24,179,0
,15-16,13,18,23,2,5,145,15,23,168,0
,16-17,7,8,24,8,10,143,15,18,167,0
,17-18,5,9,21,6,20,129,11,29,150,0
,18-19,0,1,19,4,27,107,4,28,126,0
,19-20,0,0,19,3,24,85,3,24,104,0
,20-21,2,1,20,1,15,71,3,16,91,0
,21-22,1,2,19,0,12,59,1,14,78,0
,22-23,0,1,18,0,4,55,0,5,73,0
,23-24,1,0,19,0,2,53,1,2,72,0
,合　計,118,117,-,164,171,-,282,288,-,0
,,,,,,,,,,,
,総駐車時間,94:21,94:21,94:21,4163:26,4163:26,4163:26,4257:47,4257:47,4257:47,
,平均駐車時間,0:43,0:43,0:43,24:21,24:21,24:21,14:06,14:06,14:06,
,回転率,0.53,0.53,0.53,0,0,0,1.22,1.22,1.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
