0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月26日(木),2026年02月26日(木),2026年02月26日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/02 08:46,印字時刻 2026/03/02 08:46,印字時刻 2026/03/02 08:46
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,8,147,3,20,742,3,28,889,0
,01-02,2,0,148,2,1,743,4,1,891,0
,02-03,0,1,147,1,2,741,1,3,888,0
,03-04,1,2,146,3,1,744,4,3,890,0
,04-05,0,0,146,11,3,751,11,3,897,0
,05-06,3,2,148,57,8,799,60,10,947,0
,06-07,22,4,158,154,10,939,176,14,1097,0
,07-08,66,17,196,326,82,1180,392,99,1376,0
,08-09,169,64,267,720,99,1804,889,163,2071,8
,09-10,291,64,494,211,140,1880,502,204,2374,5
,10-11,396,169,721,63,84,1860,459,253,2581,36
,11-12,358,343,743,74,70,1865,432,413,2608,54
,12-13,312,379,673,77,105,1837,389,484,2510,86
,13-14,323,345,650,74,86,1824,397,431,2474,78
,14-15,358,334,670,73,77,1817,431,411,2487,74
,15-16,363,320,720,97,97,1819,460,417,2539,87
,16-17,306,433,590,104,111,1811,410,544,2401,105
,17-18,233,336,491,125,326,1615,358,662,2106,63
,18-19,272,275,490,105,379,1343,377,654,1833,39
,19-20,153,282,357,64,292,1111,217,574,1468,33
,20-21,30,190,197,29,187,954,59,377,1151,0
,21-22,20,59,156,16,118,851,36,177,1007,0
,22-23,11,45,153,11,62,800,22,107,953,0
,23-24,1,14,147,9,42,767,10,56,914,0
,合　計,3690,3686,-,2409,2402,-,6099,6088,-,668
,,,,,,,,,,,
,総駐車時間,6236:23,6236:23,6236:23,32792:12,32792:12,32792:12,39028:35,39028:35,39028:35,
,平均駐車時間,1:41,1:41,1:41,13:26,13:26,13:26,6:21,6:21,6:21,
,回転率,0.93,0.93,0.93,4,4,4,1.34,1.34,1.34,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
