0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月03日(火),2026年02月03日(火),2026年02月03日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/02 08:24,印字時刻 2026/03/02 08:24,印字時刻 2026/03/02 08:24
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,7,80,3,14,790,7,21,870,0
,01-02,0,0,80,1,1,790,1,1,870,0
,02-03,7,6,81,3,1,792,10,7,873,0
,03-04,0,0,81,4,1,795,4,1,876,0
,04-05,0,2,79,11,0,806,11,2,885,0
,05-06,2,3,78,53,3,855,55,6,933,0
,06-07,15,2,91,145,11,991,160,13,1082,0
,07-08,68,39,117,300,80,1204,368,119,1321,0
,08-09,110,29,195,724,98,1825,834,127,2020,5
,09-10,311,29,476,187,114,1909,498,143,2385,3
,10-11,377,197,663,56,94,1870,433,291,2533,26
,11-12,363,338,685,63,70,1861,426,408,2546,56
,12-13,322,408,601,69,93,1838,391,501,2439,72
,13-14,348,316,633,65,72,1830,413,388,2463,67
,14-15,325,357,603,59,72,1817,384,429,2420,72
,15-16,292,365,527,84,84,1820,376,449,2347,72
,16-17,333,335,522,105,120,1803,438,455,2325,70
,17-18,342,344,521,110,334,1582,452,678,2103,62
,18-19,371,348,546,112,373,1329,483,721,1875,61
,19-20,200,400,350,58,295,1087,258,695,1437,61
,20-21,29,193,185,31,171,944,60,364,1129,0
,21-22,10,39,154,15,97,862,25,136,1016,0
,22-23,4,45,113,9,57,813,13,102,926,0
,23-24,0,11,101,6,25,794,6,36,895,0
,合　計,3833,3813,-,2273,2280,-,6106,6093,-,627
,,,,,,,,,,,
,総駐車時間,5910:16,5910:16,5910:16,30555:10,30555:10,30555:10,36465:26,36465:26,36465:26,
,平均駐車時間,1:33,1:33,1:33,13:39,13:39,13:39,6:02,6:02,6:02,
,回転率,0.96,0.96,0.96,3.67,3.67,3.67,1.32,1.32,1.32,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
