0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年02月15日(日),2026年02月15日(日),2026年02月15日(日),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/02 08:36,印字時刻 2026/03/02 08:36,印字時刻 2026/03/02 08:36
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,2,37,1,0,142,1,2,179,0
,01-02,0,0,37,2,0,144,2,0,181,0
,02-03,0,0,37,0,0,144,0,0,181,0
,03-04,0,0,37,2,1,144,2,1,181,0
,04-05,0,0,37,0,0,145,0,0,182,0
,05-06,0,0,37,0,1,144,0,1,181,0
,06-07,5,0,42,1,0,145,6,0,187,0
,07-08,6,1,47,8,2,151,14,3,198,0
,08-09,11,1,57,8,4,154,19,5,211,1
,09-10,46,8,93,6,2,159,52,10,252,1
,10-11,64,33,126,4,3,160,68,36,286,4
,11-12,54,52,127,0,2,158,54,54,285,7
,12-13,48,43,131,2,4,156,50,47,287,7
,13-14,106,45,193,3,2,157,109,47,350,6
,14-15,65,57,204,3,4,156,68,61,360,9
,15-16,32,57,176,1,5,152,33,62,328,16
,16-17,27,122,82,6,5,153,33,127,235,51
,17-18,14,40,56,5,1,157,19,41,213,7
,18-19,8,16,48,2,10,150,10,26,198,2
,19-20,0,11,37,2,8,143,2,19,180,2
,20-21,3,11,29,1,2,142,4,13,171,0
,21-22,0,1,28,2,1,143,2,2,171,0
,22-23,2,2,29,0,2,141,2,4,170,0
,23-24,0,3,25,1,1,141,1,4,166,0
,合　計,491,505,-,60,60,-,551,565,-,113
,,,,,,,,,,,
,総駐車時間,1280:26,1280:26,1280:26,2389:08,2389:08,2389:08,3669:34,3669:34,3669:34,
,平均駐車時間,2:32,2:32,2:32,28:27,28:27,28:27,6:14,6:14,6:14,
,回転率,2.29,2.29,2.29,0.22,0.22,0.22,0.98,0.98,0.98,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
