0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月10日(木),2024年10月10日(木),2024年10月10日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 19:18,印字時刻 2025/11/21 19:18,印字時刻 2025/11/21 19:18
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,4,135,4,13,632,5,17,767,0
,01-02,1,3,133,2,3,631,3,6,764,0
,02-03,5,5,133,1,0,632,6,5,765,0
,03-04,0,1,132,4,0,635,4,1,767,0
,04-05,0,0,132,18,6,647,18,6,779,0
,05-06,9,2,138,50,6,691,59,8,829,0
,06-07,23,3,156,131,15,806,154,18,962,0
,07-08,83,42,195,319,54,1064,402,96,1259,0
,08-09,101,32,266,659,87,1634,760,119,1900,5
,09-10,264,44,483,196,131,1709,460,175,2192,3
,10-11,323,155,655,76,80,1704,399,235,2359,19
,11-12,288,288,660,55,62,1698,343,350,2358,46
,12-13,314,326,640,84,94,1688,398,420,2328,65
,13-14,302,306,637,58,85,1663,360,391,2300,62
,14-15,278,296,623,59,64,1658,337,360,2281,58
,15-16,290,326,594,77,66,1666,367,392,2260,69
,16-17,255,345,503,102,126,1644,357,471,2147,63
,17-18,238,272,464,90,317,1416,328,589,1880,51
,18-19,268,275,456,91,373,1138,359,648,1594,44
,19-20,139,256,341,54,234,966,193,490,1307,37
,20-21,27,129,238,19,161,818,46,290,1056,0
,21-22,10,62,184,13,108,719,23,170,903,0
,22-23,2,53,134,14,67,664,16,120,798,0
,23-24,5,15,124,2,26,641,7,41,765,0
,合　計,3226,3240,-,2178,2178,-,5404,5418,-,522
,,,,,,,,,,,
,総駐車時間,5801:54,5801:54,5801:54,30155:45,30155:45,30155:45,35957:39,35957:39,35957:39,
,平均駐車時間,1:47,1:47,1:47,13:50,13:50,13:50,6:38,6:38,6:38,
,回転率,0.95,0.95,0.95,1.86,1.86,1.86,1.18,1.18,1.18,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
