0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月25日(金),2024年10月25日(金),2024年10月25日(金),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 19:35,印字時刻 2025/11/21 19:35,印字時刻 2025/11/21 19:35
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,2,11,0,7,70,0,9,81,0
,01-02,0,0,11,0,0,70,0,0,81,0
,02-03,0,0,11,0,0,70,0,0,81,0
,03-04,0,0,11,0,0,70,0,0,81,0
,04-05,0,0,11,7,0,77,7,0,88,0
,05-06,4,0,15,19,0,96,23,0,111,0
,06-07,22,1,36,46,2,140,68,3,176,0
,07-08,33,17,53,63,10,193,96,27,246,0
,08-09,13,8,56,61,8,246,74,16,302,1
,09-10,32,2,83,12,15,243,44,17,326,0
,10-11,28,11,103,5,6,242,33,17,345,1
,11-12,19,22,100,9,5,246,28,27,346,3
,12-13,34,24,110,8,7,247,42,31,357,6
,13-14,28,25,114,2,6,243,30,31,357,1
,14-15,22,32,105,4,6,241,26,38,346,5
,15-16,22,31,95,5,9,237,27,40,332,6
,16-17,16,37,74,6,19,225,22,56,299,6
,17-18,24,29,69,8,35,197,32,64,266,6
,18-19,34,25,80,10,45,163,44,70,243,2
,19-20,17,20,75,7,39,132,24,59,207,2
,20-21,3,26,52,3,41,92,6,67,144,0
,21-22,0,16,37,3,16,79,3,32,116,0
,22-23,0,12,24,4,10,74,4,22,98,0
,23-24,1,9,16,2,3,72,3,12,88,0
,合　計,352,349,-,284,289,-,636,638,-,39
,,,,,,,,,,,
,総駐車時間,1290:37,1290:37,1290:37,3207:08,3207:08,3207:08,4497:45,4497:45,4497:45,
,平均駐車時間,3:50,3:50,3:50,11:58,11:58,11:58,7:27,7:27,7:27,
,回転率,0.54,0.54,0.54,0,0,0,0.97,0.97,0.97,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
