0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月17日(木),2024年10月17日(木),2024年10月17日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 19:26,印字時刻 2025/11/21 19:26,印字時刻 2025/11/21 19:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,6,12,115,1,12,632,7,24,747,0
,01-02,2,7,110,1,0,632,3,7,742,0
,02-03,0,1,109,2,3,631,2,4,740,0
,03-04,0,0,109,2,0,633,2,0,742,0
,04-05,1,0,110,14,4,643,15,4,753,0
,05-06,10,8,112,40,1,680,50,9,792,0
,06-07,21,5,128,138,13,804,159,18,932,0
,07-08,93,40,181,294,55,1040,387,95,1221,0
,08-09,120,29,270,699,84,1658,819,113,1928,2
,09-10,292,57,498,201,129,1734,493,186,2232,2
,10-11,388,171,720,56,80,1712,444,251,2432,25
,11-12,313,295,741,54,76,1689,367,371,2430,57
,12-13,345,407,675,76,87,1672,421,494,2347,78
,13-14,280,307,647,73,87,1662,353,394,2309,73
,14-15,302,324,628,82,70,1674,384,394,2302,59
,15-16,252,317,565,74,66,1682,326,383,2247,73
,16-17,264,312,522,103,119,1667,367,431,2189,57
,17-18,224,315,424,93,324,1439,317,639,1863,54
,18-19,229,251,407,90,355,1175,319,606,1582,38
,19-20,124,206,331,49,236,991,173,442,1322,32
,20-21,17,119,221,20,183,826,37,302,1047,0
,21-22,10,49,184,17,103,733,27,152,917,0
,22-23,5,51,137,8,65,677,13,116,814,0
,23-24,2,15,124,4,25,656,6,40,780,0
,合　計,3300,3298,-,2191,2177,-,5491,5475,-,550
,,,,,,,,,,,
,総駐車時間,5686:15,5686:15,5686:15,30688:00,30688:00,30688:00,36374:15,36374:15,36374:15,
,平均駐車時間,1:44,1:44,1:44,14:04,14:04,14:04,6:40,6:40,6:40,
,回転率,0.96,0.96,0.96,1.86,1.86,1.86,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
