0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月03日(木),2024年10月03日(木),2024年10月03日(木),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/21 19:12,印字時刻 2025/11/21 19:12,印字時刻 2025/11/21 19:12
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,3,0,0,22,0,1,25,0
,01-02,0,0,3,0,0,22,0,0,25,0
,02-03,0,0,3,1,0,23,1,0,26,0
,03-04,0,0,3,2,0,25,2,0,28,0
,04-05,0,0,3,6,0,31,6,0,34,0
,05-06,0,0,3,4,0,35,4,0,38,0
,06-07,0,0,3,3,1,37,3,1,40,0
,07-08,3,2,4,36,7,66,39,9,70,0
,08-09,5,1,8,66,6,125,71,7,133,0
,09-10,7,2,13,8,2,132,15,4,145,0
,10-11,10,7,16,1,1,132,11,8,148,0
,11-12,4,4,16,4,4,132,8,8,148,0
,12-13,0,3,13,4,3,133,4,6,146,0
,13-14,2,1,14,1,8,126,3,9,140,0
,14-15,7,5,16,3,8,121,10,13,137,0
,15-16,6,8,15,3,10,114,9,18,129,0
,16-17,8,4,18,3,20,97,11,24,115,0
,17-18,8,13,13,2,34,66,10,47,79,0
,18-19,3,11,5,3,21,47,6,32,52,0
,19-20,2,2,5,0,17,30,2,19,35,0
,20-21,1,1,5,5,1,34,6,2,39,0
,21-22,0,0,5,5,10,29,5,10,34,0
,22-23,0,2,3,0,6,23,0,8,26,0
,23-24,0,0,3,0,1,22,0,1,25,0
,合　計,66,67,-,160,160,-,226,227,-,0
,,,,,,,,,,,
,総駐車時間,125:22,125:22,125:22,1554:58,1554:58,1554:58,1680:20,1680:20,1680:20,
,平均駐車時間,1:27,1:27,1:27,9:43,9:43,9:43,6:50,6:50,6:50,
,回転率,1.37,1.37,1.37,1.24,1.24,1.24,1.28,1.28,1.28,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
