0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月19日(土),2024年10月19日(土),2024年10月19日(土),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 19:29,印字時刻 2025/11/21 19:29,印字時刻 2025/11/21 19:29
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,14,0,4,19,0,4,33,0
,01-02,0,0,14,0,0,19,0,0,33,0
,02-03,0,0,14,0,0,19,0,0,33,0
,03-04,0,0,14,0,0,19,0,0,33,0
,04-05,0,0,14,1,0,20,1,0,34,0
,05-06,0,0,14,3,0,22,3,0,36,0
,06-07,0,0,14,5,0,28,5,0,42,0
,07-08,2,0,16,1,0,29,3,0,45,0
,08-09,4,2,18,1,0,30,5,2,48,0
,09-10,27,5,40,1,1,30,28,6,70,0
,10-11,47,25,62,0,2,28,47,27,90,0
,11-12,26,39,51,1,0,29,27,39,80,0
,12-13,28,30,47,1,1,29,29,31,76,0
,13-14,29,25,51,1,2,28,30,27,79,0
,14-15,31,17,66,1,2,27,32,19,93,0
,15-16,36,42,59,2,0,29,38,42,88,0
,16-17,15,39,37,0,2,27,15,41,64,0
,17-18,10,20,25,0,2,25,10,22,50,0
,18-19,7,9,23,1,1,25,8,10,48,0
,19-20,6,8,21,1,2,24,7,10,45,0
,20-21,1,1,21,1,1,24,2,2,45,0
,21-22,1,5,18,0,2,22,1,7,40,0
,22-23,0,2,15,0,1,21,0,3,36,0
,23-24,0,0,15,0,1,20,0,1,35,0
,合　計,270,269,-,21,24,-,291,293,-,0
,,,,,,,,,,,
,総駐車時間,372:09,372:09,372:09,241:28,241:28,241:28,613:37,613:37,613:37,
,平均駐車時間,1:20,1:20,1:20,11:30,11:30,11:30,2:02,2:02,2:02,
,回転率,1.13,1.13,1.13,0,0,0,1.21,1.21,1.21,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
