0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年10月11日(金),2024年10月11日(金),2024年10月11日(金),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 19:20,印字時刻 2025/11/21 19:20,印字時刻 2025/11/21 19:20
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,14,0,1,26,0,1,40,0
,01-02,0,0,14,0,0,26,0,0,40,0
,02-03,0,0,14,0,0,26,0,0,40,0
,03-04,0,0,14,1,1,26,1,1,40,0
,04-05,0,0,14,3,0,29,3,0,43,0
,05-06,0,0,14,7,0,36,7,0,50,0
,06-07,2,1,15,23,0,58,25,1,73,0
,07-08,23,19,17,33,2,88,56,21,105,0
,08-09,6,7,18,29,6,113,35,13,131,0
,09-10,8,2,23,8,4,117,16,6,140,0
,10-11,11,9,26,9,2,124,20,11,150,0
,11-12,5,9,22,2,1,125,7,10,147,0
,12-13,12,4,29,2,5,122,14,9,151,0
,13-14,6,10,27,6,5,123,12,15,150,0
,14-15,13,13,27,2,4,121,15,17,148,0
,15-16,7,8,26,1,2,121,8,10,147,0
,16-17,10,16,19,1,14,107,11,30,126,0
,17-18,14,12,21,4,17,94,18,29,115,0
,18-19,5,5,21,6,22,78,11,27,99,0
,19-20,0,6,15,3,25,56,3,31,71,0
,20-21,1,1,15,2,21,37,3,22,52,0
,21-22,0,0,15,0,8,29,0,8,44,0
,22-23,0,0,15,0,5,24,0,5,39,0
,23-24,0,0,15,0,2,22,0,2,37,0
,合　計,123,122,-,142,147,-,265,269,-,0
,,,,,,,,,,,
,総駐車時間,114:40,114:40,114:40,2101:01,2101:01,2101:01,2215:41,2215:41,2215:41,
,平均駐車時間,1:09,1:09,1:09,15:13,15:13,15:13,9:21,9:21,9:21,
,回転率,0.4,0.4,0.4,0,0,0,0.96,0.96,0.96,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
