0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年01月09日(金),2026年01月09日(金),2026年01月09日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/02/01 14:14,印字時刻 2026/02/01 14:14,印字時刻 2026/02/01 14:14
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,2,158,3,12,720,6,14,878,0
,01-02,0,0,158,1,0,721,1,0,879,0
,02-03,2,0,159,3,0,724,5,0,883,0
,03-04,4,6,157,4,3,725,8,9,882,0
,04-05,1,0,158,13,2,737,14,2,895,0
,05-06,5,1,159,42,3,773,47,4,932,0
,06-07,12,1,164,139,16,894,151,17,1058,0
,07-08,86,46,185,318,62,1152,404,108,1337,0
,08-09,117,38,256,724,111,1758,841,149,2014,6
,09-10,287,41,503,191,125,1835,478,166,2338,4
,10-11,331,162,676,76,113,1795,407,275,2471,20
,11-12,299,298,681,61,80,1776,360,378,2457,41
,12-13,293,333,635,84,104,1760,377,437,2395,70
,13-14,289,321,604,67,81,1744,356,402,2348,79
,14-15,303,273,628,90,61,1771,393,334,2399,66
,15-16,285,319,602,82,88,1767,367,407,2369,74
,16-17,310,337,573,122,124,1765,432,461,2338,73
,17-18,273,330,519,108,334,1541,381,664,2060,58
,18-19,339,276,582,102,372,1273,441,648,1855,54
,19-20,188,320,456,61,278,1052,249,598,1508,44
,20-21,38,182,306,25,162,915,63,344,1221,0
,21-22,24,87,242,19,109,823,43,196,1065,0
,22-23,15,75,184,10,59,775,25,134,959,0
,23-24,6,30,177,5,27,752,11,57,929,0
,合　計,3510,3478,-,2350,2326,-,5860,5804,-,589
,,,,,,,,,,,
,総駐車時間,6262:27,6262:27,6262:27,30628:42,30628:42,30628:42,36891:09,36891:09,36891:09,
,平均駐車時間,1:48,1:48,1:48,13:39,13:39,13:39,6:27,6:27,6:27,
,回転率,0.87,0.87,0.87,3.68,3.68,3.68,1.25,1.25,1.25,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
