0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年01月27日(火),2026年01月27日(火),2026年01月27日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/02/01 14:31,印字時刻 2026/02/01 14:31,印字時刻 2026/02/01 14:31
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,2,166,6,9,688,6,11,854,0
,01-02,3,6,164,2,1,689,5,7,853,0
,02-03,0,0,164,1,1,689,1,1,853,0
,03-04,0,0,164,5,1,693,5,1,857,0
,04-05,0,0,164,10,2,701,10,2,865,0
,05-06,4,3,165,45,5,742,49,8,907,0
,06-07,8,1,165,141,11,871,149,12,1036,0
,07-08,74,40,183,328,70,1120,402,110,1303,0
,08-09,130,43,268,706,115,1715,836,158,1983,9
,09-10,275,43,492,196,133,1783,471,176,2275,1
,10-11,292,155,641,80,97,1764,372,252,2405,17
,11-12,324,257,709,55,79,1743,379,336,2452,55
,12-13,415,358,765,92,100,1735,507,458,2500,78
,13-14,324,337,752,102,74,1761,426,411,2513,72
,14-15,283,314,719,60,71,1754,343,385,2473,68
,15-16,269,409,583,89,71,1768,358,480,2351,77
,16-17,280,331,531,99,121,1745,379,452,2276,64
,17-18,234,281,482,102,333,1518,336,614,2000,59
,18-19,237,277,447,93,367,1247,330,644,1694,49
,19-20,183,233,396,61,289,1018,244,522,1414,31
,20-21,22,158,258,36,206,848,58,364,1106,0
,21-22,12,63,206,23,109,761,35,172,967,0
,22-23,5,50,175,6,43,721,11,93,896,0
,23-24,3,15,169,7,28,700,10,43,869,0
,合　計,3377,3376,-,2345,2336,-,5722,5712,-,580
,,,,,,,,,,,
,総駐車時間,5586:33,5586:33,5586:33,32405:53,32405:53,32405:53,37992:26,37992:26,37992:26,
,平均駐車時間,1:39,1:39,1:39,14:03,14:03,14:03,6:42,6:42,6:42,
,回転率,0.85,0.85,0.85,3.78,3.78,3.78,1.24,1.24,1.24,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
