0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年01月18日(日),2026年01月18日(日),2026年01月18日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/02/01 14:23,印字時刻 2026/02/01 14:23,印字時刻 2026/02/01 14:23
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,6,180,4,11,733,8,17,913,0
,01-02,3,4,180,1,4,730,4,8,910,0
,02-03,0,3,177,1,1,731,1,4,908,0
,03-04,0,0,177,4,2,732,4,2,909,0
,04-05,2,0,178,7,0,739,9,0,917,0
,05-06,1,2,177,8,5,742,9,7,919,0
,06-07,25,3,191,11,1,752,36,4,943,0
,07-08,98,16,262,37,15,774,135,31,1036,0
,08-09,235,59,430,65,29,807,300,88,1237,3
,09-10,392,71,747,66,29,846,458,100,1593,5
,10-11,608,213,1154,30,31,846,638,244,2000,28
,11-12,666,458,1351,19,23,843,685,481,2194,81
,12-13,691,497,1553,19,14,847,710,511,2400,98
,13-14,665,585,1630,22,28,840,687,613,2470,154
,14-15,594,572,1658,29,35,837,623,607,2495,143
,15-16,476,796,1342,35,31,839,511,827,2181,205
,16-17,420,778,991,35,21,852,455,799,1843,208
,17-18,290,616,656,30,45,836,320,661,1492,142
,18-19,202,378,485,23,59,802,225,437,1287,75
,19-20,100,271,314,13,30,785,113,301,1099,68
,20-21,29,132,205,9,29,765,38,161,970,0
,21-22,8,37,182,5,24,746,13,61,928,0
,22-23,9,34,172,7,14,739,16,48,911,0
,23-24,4,12,170,5,6,738,9,18,908,0
,合　計,5522,5543,-,485,487,-,6007,6030,-,1210
,,,,,,,,,,,
,総駐車時間,11314:54,11314:54,11314:54,14350:52,14350:52,14350:52,25665:46,25665:46,25665:46,
,平均駐車時間,2:02,2:02,2:02,24:10,24:10,24:10,4:10,4:10,4:10,
,回転率,1.4,1.4,1.4,0.97,0.97,0.97,1.34,1.34,1.34,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
