0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年01月20日(火),2026年01月20日(火),2026年01月20日(火),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/02/01 14:25,印字時刻 2026/02/01 14:25,印字時刻 2026/02/01 14:25
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,10,1,1,143,1,1,153,0
,01-02,0,0,10,0,0,143,0,0,153,0
,02-03,0,0,10,0,1,142,0,1,152,0
,03-04,0,0,10,0,0,142,0,0,152,0
,04-05,0,0,10,2,1,143,2,1,153,0
,05-06,0,0,10,6,0,149,6,0,159,0
,06-07,1,0,11,15,1,163,16,1,174,0
,07-08,6,1,16,72,13,219,78,14,235,0
,08-09,23,0,39,160,20,362,183,20,401,2
,09-10,39,9,68,23,15,369,62,24,437,0
,10-11,43,25,86,9,20,359,52,45,445,1
,11-12,28,42,73,14,15,357,42,57,430,6
,12-13,24,38,56,16,9,365,40,47,421,2
,13-14,28,29,59,15,19,361,43,48,420,2
,14-15,21,21,59,19,16,364,40,37,423,3
,15-16,21,23,55,15,13,366,36,36,421,1
,16-17,15,24,48,20,16,369,35,40,417,5
,17-18,19,32,35,9,79,301,28,111,336,3
,18-19,10,17,28,7,74,234,17,91,262,1
,19-20,2,5,24,7,51,190,9,56,214,0
,20-21,0,8,16,2,32,159,2,40,175,0
,21-22,0,3,13,4,14,149,4,17,162,0
,22-23,0,1,12,1,6,143,1,7,155,0
,23-24,1,2,13,1,1,144,2,3,157,0
,合　計,281,280,-,418,417,-,699,697,-,26
,,,,,,,,,,,
,総駐車時間,526:39,526:39,526:39,6603:56,6603:56,6603:56,7130:35,7130:35,7130:35,
,平均駐車時間,1:52,1:52,1:52,15:50,15:50,15:50,10:13,10:13,10:13,
,回転率,1.28,1.28,1.28,1.09,1.09,1.09,1.16,1.16,1.16,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
