0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2026年01月19日(月),2026年01月19日(月),2026年01月19日(月),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/02/01 14:24,印字時刻 2026/02/01 14:24,印字時刻 2026/02/01 14:24
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,5,0,1,55,0,1,60,0
,01-02,0,0,5,0,0,55,0,0,60,0
,02-03,0,0,5,0,0,55,0,0,60,0
,03-04,0,0,5,0,0,55,0,0,60,0
,04-05,0,0,5,1,0,56,1,0,61,0
,05-06,0,0,5,11,0,65,11,0,70,0
,06-07,0,0,5,26,0,91,26,0,96,0
,07-08,26,23,8,44,4,133,70,27,141,0
,08-09,6,8,6,37,11,159,43,19,165,0
,09-10,3,0,9,6,9,156,9,9,165,0
,10-11,3,4,8,9,4,161,12,8,169,0
,11-12,4,1,11,1,3,159,5,4,170,0
,12-13,4,0,14,3,5,157,7,5,171,0
,13-14,11,4,22,8,8,157,19,12,179,0
,14-15,6,10,18,7,3,161,13,13,179,0
,15-16,1,9,10,3,5,159,4,14,169,0
,16-17,4,7,7,5,8,156,9,15,163,0
,17-18,1,2,6,11,24,143,12,26,149,0
,18-19,2,2,6,7,26,125,9,28,131,0
,19-20,1,0,7,1,29,97,2,29,104,0
,20-21,1,2,6,1,21,78,2,23,84,0
,21-22,1,1,6,0,15,61,1,16,67,0
,22-23,0,1,5,0,5,56,0,6,61,0
,23-24,0,0,5,0,2,54,0,2,59,0
,合　計,74,74,-,181,183,-,255,257,-,0
,,,,,,,,,,,
,総駐車時間,60:38,60:38,60:38,3669:09,3669:09,3669:09,3729:47,3729:47,3729:47,
,平均駐車時間,0:51,0:51,0:51,20:03,20:03,20:03,14:38,14:38,14:38,
,回転率,0.29,0.29,0.29,0,0,0,1.03,1.03,1.03,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
