0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年10月30日(木),2025年10月30日(木),2025年10月30日(木),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/19 10:59,印字時刻 2025/11/19 10:59,印字時刻 2025/11/19 10:59
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,1,9,0,0,15,1,1,24,0
,01-02,1,1,9,1,0,16,2,1,25,0
,02-03,0,0,9,1,1,16,1,1,25,0
,03-04,0,0,9,3,0,19,3,0,28,0
,04-05,0,1,8,4,0,23,4,1,31,0
,05-06,0,0,8,4,0,27,4,0,35,0
,06-07,0,0,8,1,1,26,1,1,34,0
,07-08,4,2,9,37,2,62,41,4,71,0
,08-09,16,3,23,62,6,118,78,9,141,0
,09-10,23,3,43,9,5,122,32,8,165,0
,10-11,26,12,57,2,0,124,28,12,181,0
,11-12,4,20,41,5,3,126,9,23,167,0
,12-13,2,12,31,4,9,121,6,21,152,0
,13-14,4,9,26,2,7,116,6,16,142,0
,14-15,8,5,29,3,5,114,11,10,143,0
,15-16,2,7,24,3,6,111,5,13,135,0
,16-17,6,13,17,5,27,89,11,40,106,0
,17-18,3,9,11,6,37,59,9,46,70,0
,18-19,1,4,8,5,19,44,6,23,52,0
,19-20,0,0,8,2,15,31,2,15,39,0
,20-21,0,0,8,5,5,31,5,5,39,0
,21-22,0,0,8,4,12,23,4,12,31,0
,22-23,0,0,8,0,2,21,0,2,29,0
,23-24,0,0,8,0,1,20,0,1,28,0
,合　計,101,102,-,168,163,-,269,265,-,0
,,,,,,,,,,,
,総駐車時間,213:00,213:00,213:00,1478:38,1478:38,1478:38,1691:38,1691:38,1691:38,
,平均駐車時間,2:13,2:13,2:13,9:08,9:08,9:08,6:33,6:33,6:33,
,回転率,1.52,1.52,1.52,1.26,1.26,1.26,1.34,1.34,1.34,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
