0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年06月08日(土),2024年06月08日(土),2024年06月08日(土),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 17:07,印字時刻 2025/11/21 17:07,印字時刻 2025/11/21 17:07
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,3,1,3,226,1,4,229,0
,01-02,0,0,3,0,0,226,0,0,229,0
,02-03,1,1,3,1,0,227,2,1,230,0
,03-04,0,0,3,0,0,227,0,0,230,0
,04-05,0,0,3,0,0,227,0,0,230,0
,05-06,0,0,3,0,0,227,0,0,230,0
,06-07,0,0,3,2,1,228,2,1,231,0
,07-08,1,0,4,6,2,232,7,2,236,0
,08-09,21,0,24,44,7,269,65,7,293,0
,09-10,41,15,50,15,9,275,56,24,325,0
,10-11,25,24,54,11,4,282,36,28,336,0
,11-12,12,25,40,6,6,282,18,31,322,0
,12-13,7,22,24,7,14,275,14,36,299,0
,13-14,15,11,28,9,8,276,24,19,304,0
,14-15,26,12,42,4,4,276,30,16,318,0
,15-16,8,35,18,1,6,271,9,41,289,0
,16-17,10,11,14,10,1,280,20,12,294,0
,17-18,3,8,9,5,16,270,8,24,279,0
,18-19,3,5,8,7,16,260,10,21,268,0
,19-20,1,4,4,6,15,251,7,19,255,0
,20-21,0,0,4,1,18,234,1,18,238,0
,21-22,1,1,4,2,3,233,3,4,237,0
,22-23,0,0,4,1,0,234,1,0,238,0
,23-24,0,1,3,2,3,233,2,4,236,0
,合　計,175,176,-,141,136,-,316,312,-,0
,,,,,,,,,,,
,総駐車時間,245:58,245:58,245:58,1731:34,1731:34,1731:34,1977:32,1977:32,1977:32,
,平均駐車時間,1:25,1:25,1:25,13:01,13:01,13:01,6:26,6:26,6:26,
,回転率,1.35,1.35,1.35,0.24,0.24,0.24,0.44,0.44,0.44,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
