0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年06月10日(月),2024年06月10日(月),2024年06月10日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 17:09,印字時刻 2025/11/21 17:09,印字時刻 2025/11/21 17:09
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,3,123,2,4,654,2,7,777,0
,01-02,0,0,123,1,1,654,1,1,777,0
,02-03,0,0,123,1,1,654,1,1,777,0
,03-04,0,0,123,2,0,656,2,0,779,0
,04-05,2,1,124,12,0,668,14,1,792,0
,05-06,5,4,125,58,3,720,63,7,845,0
,06-07,25,6,142,160,13,863,185,19,1005,0
,07-08,84,42,187,311,64,1112,395,106,1299,0
,08-09,110,37,257,684,84,1714,794,121,1971,3
,09-10,239,29,464,182,110,1791,421,139,2255,2
,10-11,331,175,627,56,81,1765,387,256,2392,18
,11-12,313,285,655,53,71,1748,366,356,2403,40
,12-13,318,320,649,69,111,1704,387,431,2353,54
,13-14,275,320,603,60,75,1687,335,395,2290,70
,14-15,271,277,605,62,56,1695,333,333,2300,60
,15-16,258,309,549,71,67,1698,329,376,2247,59
,16-17,237,319,470,76,102,1673,313,421,2143,70
,17-18,236,271,436,80,366,1388,316,637,1824,43
,18-19,238,276,394,87,334,1144,325,610,1538,31
,19-20,122,248,270,45,259,927,167,507,1197,38
,20-21,22,97,196,23,157,795,45,254,991,0
,21-22,12,48,158,9,89,712,21,137,870,0
,22-23,11,28,140,14,44,682,25,72,822,0
,23-24,8,17,131,11,19,674,19,36,805,0
,合　計,3117,3112,-,2129,2111,-,5246,5223,-,488
,,,,,,,,,,,
,総駐車時間,5257:19,5257:19,5257:19,38844:12,38844:12,38844:12,44101:31,44101:31,44101:31,
,平均駐車時間,1:42,1:42,1:42,18:21,18:21,18:21,8:27,8:27,8:27,
,回転率,1.12,1.12,1.12,1.15,1.15,1.15,1.13,1.13,1.13,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
