0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年06月30日(日),2024年06月30日(日),2024年06月30日(日),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 17:30,印字時刻 2025/11/21 17:30,印字時刻 2025/11/21 17:30
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,13,1,3,64,1,4,77,0
,01-02,0,0,13,0,0,64,0,0,77,0
,02-03,0,0,13,0,1,63,0,1,76,0
,03-04,0,0,13,0,0,63,0,0,76,0
,04-05,0,0,13,2,1,64,2,1,77,0
,05-06,3,1,15,1,1,64,4,2,79,0
,06-07,2,3,14,1,0,65,3,3,79,0
,07-08,9,0,23,4,1,68,13,1,91,0
,08-09,23,2,42,3,3,68,26,5,110,0
,09-10,28,5,66,5,5,69,33,10,135,1
,10-11,66,13,121,4,4,68,70,17,189,0
,11-12,69,40,147,3,4,67,72,44,214,7
,12-13,70,56,162,2,2,67,72,58,229,8
,13-14,67,67,162,2,3,65,69,70,227,15
,14-15,85,57,190,3,1,68,88,58,258,5
,15-16,62,87,166,3,2,69,65,89,235,20
,16-17,32,74,125,2,0,71,34,74,196,13
,17-18,25,58,92,4,2,73,29,60,165,8
,18-19,12,46,58,1,4,70,13,50,128,11
,19-20,2,22,38,4,2,72,6,24,110,1
,20-21,0,14,24,0,1,71,0,15,95,0
,21-22,0,1,22,0,3,68,0,4,90,0
,22-23,0,3,19,2,1,69,2,4,88,0
,23-24,0,9,11,0,3,66,0,12,77,0
,合　計,555,559,-,47,47,-,602,606,-,89
,,,,,,,,,,,
,総駐車時間,1478:52,1478:52,1478:52,2134:11,2134:11,2134:11,3613:03,3613:03,3613:03,
,平均駐車時間,2:33,2:33,2:33,36:10,36:10,36:10,5:39,5:39,5:39,
,回転率,0.93,0.93,0.93,0,0,0,1.02,1.02,1.02,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
