0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月29日(月),2023年05月29日(月),2023年05月29日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 16:29,印字時刻 2026/03/28 16:29,印字時刻 2026/03/28 16:29
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,7,38,2,3,626,3,10,664,0
,01-02,3,7,34,5,6,625,8,13,659,0
,02-03,2,1,35,0,4,621,2,5,656,0
,03-04,3,4,34,2,2,621,5,6,655,0
,04-05,3,1,33,17,0,638,20,1,671,0
,05-06,4,1,36,37,2,674,41,3,710,0
,06-07,27,3,60,154,22,800,181,25,860,0
,07-08,85,42,101,291,61,1033,376,103,1134,0
,08-09,144,50,194,577,74,1526,721,124,1720,2
,09-10,215,51,353,161,104,1597,376,155,1950,4
,10-11,344,155,549,51,73,1575,395,228,2124,13
,11-12,358,317,593,49,49,1572,407,366,2165,36
,12-13,322,347,563,62,87,1547,384,434,2110,67
,13-14,301,338,526,46,73,1520,347,411,2046,75
,14-15,294,297,528,63,60,1525,357,357,2053,51
,15-16,281,296,510,63,69,1516,344,365,2026,67
,16-17,262,351,422,85,103,1499,347,454,1921,62
,17-18,242,323,341,74,306,1270,316,629,1611,57
,18-19,250,266,322,80,306,1048,330,572,1370,41
,19-20,123,263,193,41,222,866,164,485,1059,36
,20-21,22,113,97,25,165,725,47,278,822,0
,21-22,16,48,64,12,89,644,28,137,708,0
,22-23,9,30,41,6,36,614,15,66,655,0
,23-24,2,5,39,5,11,608,7,16,647,0
,合　計,3313,3316,-,1908,1927,-,5221,5243,-,511
,,,,,,,,,,,
,総駐車時間,5165:11,5165:11,5165:11,33923:33,33923:33,33923:33,39088:44,39088:44,39088:44,
,平均駐車時間,1:34,1:34,1:34,17:38,17:38,17:38,7:30,7:30,7:30,
,回転率,1.16,1.16,1.16,1.05,1.05,1.05,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
