0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月11日(木),2023年05月11日(木),2023年05月11日(木),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2026/03/28 16:09,印字時刻 2026/03/28 16:09,印字時刻 2026/03/28 16:09
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,0,12,0,0,12,0
,01-02,0,0,0,0,0,12,0,0,12,0
,02-03,0,0,0,1,1,12,1,1,12,0
,03-04,0,0,0,1,0,13,1,0,13,0
,04-05,0,0,0,6,0,19,6,0,19,0
,05-06,0,0,0,3,0,22,3,0,22,0
,06-07,0,0,0,3,1,24,3,1,24,0
,07-08,4,3,0,35,1,55,39,4,55,0
,08-09,8,3,5,60,4,114,68,7,119,0
,09-10,3,3,5,12,2,124,15,5,129,0
,10-11,5,2,9,3,3,124,8,5,133,0
,11-12,1,2,7,1,6,119,2,8,126,0
,12-13,3,3,7,6,8,117,9,11,124,0
,13-14,5,6,6,5,5,117,10,11,123,0
,14-15,5,5,6,4,6,115,9,11,121,0
,15-16,6,4,8,0,4,111,6,8,119,0
,16-17,5,8,5,2,20,93,7,28,98,0
,17-18,8,9,4,0,34,59,8,43,63,0
,18-19,2,5,1,2,16,45,4,21,46,0
,19-20,1,2,0,2,16,31,3,18,31,0
,20-21,1,2,0,2,10,23,3,12,23,0
,21-22,0,0,0,1,4,21,1,4,21,0
,22-23,0,0,0,0,6,14,0,6,14,0
,23-24,0,0,0,0,2,12,0,2,12,0
,合　計,57,57,-,149,149,-,206,206,-,0
,,,,,,,,,,,
,総駐車時間,72:16,72:16,72:16,1522:39,1522:39,1522:39,1594:55,1594:55,1594:55,
,平均駐車時間,1:19,1:19,1:19,10:17,10:17,10:17,7:51,7:51,7:51,
,回転率,0.87,0.87,0.87,1.15,1.15,1.15,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
