0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月23日(火),2023年05月23日(火),2023年05月23日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 16:23,印字時刻 2026/03/28 16:23,印字時刻 2026/03/28 16:23
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,3,24,0,3,24,0
,01-02,0,0,0,0,0,24,0,0,24,0
,02-03,0,0,0,1,0,25,1,0,25,0
,03-04,0,0,0,0,0,25,0,0,25,0
,04-05,0,0,0,4,0,29,4,0,29,0
,05-06,0,0,0,8,0,36,8,0,36,0
,06-07,0,0,0,31,1,67,31,1,67,0
,07-08,30,21,6,44,3,105,74,24,111,0
,08-09,16,15,7,23,6,125,39,21,132,0
,09-10,14,5,17,7,3,129,21,8,146,0
,10-11,15,13,18,4,2,131,19,15,149,0
,11-12,7,16,9,2,0,133,9,16,142,0
,12-13,2,12,0,3,1,135,5,13,135,0
,13-14,11,2,8,4,1,138,15,3,146,0
,14-15,8,12,5,7,4,141,15,16,146,0
,15-16,7,10,1,2,2,141,9,12,142,0
,16-17,8,8,2,3,20,124,11,28,126,0
,17-18,8,7,3,1,21,104,9,28,107,0
,18-19,2,3,2,6,32,79,8,35,81,0
,19-20,2,5,0,1,22,59,3,27,59,0
,20-21,1,2,0,1,21,37,2,23,37,0
,21-22,0,0,0,3,6,35,3,6,35,0
,22-23,0,0,0,0,2,32,0,2,32,0
,23-24,0,0,0,0,4,28,0,4,28,0
,合　計,131,131,-,155,154,-,286,285,-,0
,,,,,,,,,,,
,総駐車時間,89:01,89:01,89:01,1726:13,1726:13,1726:13,1815:14,1815:14,1815:14,
,平均駐車時間,0:43,0:43,0:43,11:45,11:45,11:45,6:40,6:40,6:40,
,回転率,3.68,3.68,3.68,0.68,0.68,0.68,1.08,1.08,1.08,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
