0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月04日(木),2023年05月04日(木),2023年05月04日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 16:00,印字時刻 2026/03/28 16:00,印字時刻 2026/03/28 16:00
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,6,103,4,7,607,5,13,710,0
,01-02,1,3,100,1,0,608,2,3,708,0
,02-03,1,3,98,4,3,609,5,6,707,0
,03-04,1,1,98,0,3,606,1,4,704,0
,04-05,2,5,95,9,2,614,11,7,709,0
,05-06,3,4,94,6,4,615,9,8,709,0
,06-07,26,11,108,17,1,631,43,12,739,0
,07-08,43,10,142,26,5,652,69,15,794,0
,08-09,113,30,219,46,22,674,159,52,893,2
,09-10,338,62,480,47,22,702,385,84,1182,4
,10-11,548,206,833,15,13,703,563,219,1536,35
,11-12,486,394,923,22,12,714,508,406,1637,70
,12-13,482,391,1022,11,15,709,493,406,1731,73
,13-14,476,456,1042,7,12,705,483,468,1747,120
,14-15,478,489,1029,16,16,704,494,505,1733,103
,15-16,403,569,865,19,17,706,422,586,1571,138
,16-17,361,493,737,16,22,700,377,515,1437,98
,17-18,312,435,612,13,26,688,325,461,1300,87
,18-19,295,390,514,17,33,671,312,423,1185,75
,19-20,143,332,332,20,38,653,163,370,985,69
,20-21,27,152,205,14,35,632,41,187,837,0
,21-22,21,68,156,7,16,623,28,84,779,0
,22-23,5,48,114,3,11,616,8,59,730,0
,23-24,4,31,87,8,12,611,12,43,698,0
,合　計,4570,4589,-,348,347,-,4918,4936,-,874
,,,,,,,,,,,
,総駐車時間,9449:37,9449:37,9449:37,5341:24,5341:24,5341:24,14791:01,14791:01,14791:01,
,平均駐車時間,2:04,2:04,2:04,15:13,15:13,15:13,3:00,3:00,3:00,
,回転率,1.61,1.61,1.61,0.19,0.19,0.19,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
