0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月15日(月),2023年05月15日(月),2023年05月15日(月),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 16:13,印字時刻 2026/03/28 16:13,印字時刻 2026/03/28 16:13
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,20,1,0,144,1,0,164,0
,01-02,0,1,19,1,1,144,1,2,163,0
,02-03,0,0,19,0,0,144,0,0,163,0
,03-04,0,0,19,1,0,145,1,0,164,0
,04-05,0,1,18,0,1,144,0,2,162,0
,05-06,0,0,18,4,1,147,4,1,165,0
,06-07,0,0,18,14,3,158,14,3,176,0
,07-08,2,1,19,72,8,222,74,9,241,0
,08-09,23,0,42,121,20,323,144,20,365,0
,09-10,30,15,57,21,21,321,51,36,378,0
,10-11,11,5,63,10,19,314,21,24,377,0
,11-12,14,12,65,15,12,317,29,24,382,2
,12-13,24,28,61,21,14,324,45,42,385,3
,13-14,8,17,53,15,25,314,23,42,367,2
,14-15,17,17,53,16,11,319,33,28,372,3
,15-16,13,14,51,14,15,318,27,29,369,2
,16-17,11,13,50,20,23,315,31,36,365,1
,17-18,3,20,32,13,81,248,16,101,280,1
,18-19,3,9,26,18,66,200,21,75,226,1
,19-20,1,6,21,6,52,153,7,58,174,3
,20-21,1,2,20,3,12,144,4,14,164,0
,21-22,0,0,20,4,5,143,4,5,163,0
,22-23,0,0,20,1,4,140,1,4,160,0
,23-24,0,1,19,3,1,142,3,2,161,0
,合　計,161,162,-,394,395,-,555,557,-,18
,,,,,,,,,,,
,総駐車時間,439:41,439:41,439:41,9067:37,9067:37,9067:37,9507:18,9507:18,9507:18,
,平均駐車時間,2:43,2:43,2:43,23:11,23:11,23:11,17:12,17:12,17:12,
,回転率,0.74,0.74,0.74,1.03,1.03,1.03,0.92,0.92,0.92,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
