0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月30日(火),2023年05月30日(火),2023年05月30日(火),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 16:31,印字時刻 2026/03/28 16:31,印字時刻 2026/03/28 16:31
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,14,2,0,149,2,0,163,0
,01-02,0,0,14,0,0,149,0,0,163,0
,02-03,0,0,14,0,1,148,0,1,162,0
,03-04,0,0,14,0,0,148,0,0,162,0
,04-05,1,0,15,1,1,148,2,1,163,0
,05-06,1,0,16,3,0,151,4,0,167,0
,06-07,0,0,16,10,1,160,10,1,176,0
,07-08,3,0,19,66,8,216,69,8,235,0
,08-09,18,1,36,143,18,341,161,19,377,0
,09-10,43,18,61,18,24,337,61,42,398,1
,10-11,44,24,82,5,18,326,49,42,408,0
,11-12,35,44,69,16,5,335,51,49,404,3
,12-13,28,26,75,25,25,335,53,51,410,2
,13-14,35,30,77,16,24,327,51,54,404,6
,14-15,33,47,66,14,14,327,47,61,393,4
,15-16,29,25,67,20,16,332,49,41,399,1
,16-17,28,37,60,13,20,324,41,57,384,7
,17-18,47,31,76,13,95,242,60,126,318,4
,18-19,24,25,74,14,45,212,38,70,286,3
,19-20,8,18,65,7,42,176,15,60,241,3
,20-21,1,14,52,5,31,149,6,45,201,0
,21-22,0,19,33,7,8,149,7,27,182,0
,22-23,2,3,32,1,3,147,3,6,179,0
,23-24,1,3,30,3,0,150,4,3,180,0
,合　計,381,365,-,402,399,-,783,764,-,34
,,,,,,,,,,,
,総駐車時間,752:27,752:27,752:27,6852:18,6852:18,6852:18,7604:45,7604:45,7604:45,
,平均駐車時間,1:59,1:59,1:59,17:21,17:21,17:21,9:49,9:49,9:49,
,回転率,1.73,1.73,1.73,1.04,1.04,1.04,1.29,1.29,1.29,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
