0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年05月24日(水),2023年05月24日(水),2023年05月24日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 16:24,印字時刻 2026/03/28 16:24,印字時刻 2026/03/28 16:24
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,7,21,40,4,15,609,11,36,649,0
,01-02,0,2,39,1,1,609,1,3,648,0
,02-03,1,2,38,3,2,610,4,4,648,0
,03-04,0,1,37,0,2,608,0,3,645,0
,04-05,1,0,38,18,1,625,19,1,663,0
,05-06,3,0,39,41,6,661,44,6,700,0
,06-07,21,1,56,131,16,775,152,17,831,0
,07-08,92,36,109,297,54,1015,389,90,1124,0
,08-09,106,37,176,526,66,1471,632,103,1647,3
,09-10,238,49,364,159,101,1538,397,150,1902,4
,10-11,324,135,551,68,74,1527,392,209,2078,16
,11-12,320,256,619,43,54,1518,363,310,2137,33
,12-13,323,317,625,65,65,1516,388,382,2141,55
,13-14,288,310,607,62,76,1506,350,386,2113,52
,14-15,275,310,568,43,52,1495,318,362,2063,65
,15-16,268,304,536,58,69,1486,326,373,2022,41
,16-17,238,313,456,69,113,1443,307,426,1899,47
,17-18,256,306,416,70,296,1219,326,602,1635,50
,18-19,265,284,393,81,272,1036,346,556,1429,46
,19-20,137,294,242,45,222,849,182,516,1091,32
,20-21,30,130,134,23,146,725,53,276,859,0
,21-22,16,59,91,19,89,654,35,148,745,0
,22-23,8,50,52,9,43,620,17,93,672,0
,23-24,2,15,40,8,16,612,10,31,652,0
,合　計,3219,3232,-,1843,1851,-,5062,5083,-,444
,,,,,,,,,,,
,総駐車時間,5936:34,5936:34,5936:34,23581:04,23581:04,23581:04,29517:38,29517:38,29517:38,
,平均駐車時間,1:51,1:51,1:51,12:42,12:42,12:42,5:49,5:49,5:49,
,回転率,1.13,1.13,1.13,1.01,1.01,1.01,1.09,1.09,1.09,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
