0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月02日(水),2023年08月02日(水),2023年08月02日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 17:44,印字時刻 2026/03/28 17:44,印字時刻 2026/03/28 17:44
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,68,7,8,611,7,9,679,0
,01-02,0,0,68,3,3,611,3,3,679,0
,02-03,1,0,69,1,2,610,2,2,679,0
,03-04,0,1,68,6,2,614,6,3,682,0
,04-05,3,0,69,18,5,627,21,5,696,0
,05-06,5,2,71,42,2,666,47,4,737,0
,06-07,21,3,88,137,14,788,158,17,876,0
,07-08,47,22,114,274,53,989,321,75,1103,0
,08-09,106,27,186,505,69,1346,611,96,1532,4
,09-10,240,40,370,173,86,1431,413,126,1801,1
,10-11,365,167,590,46,68,1512,411,235,2102,12
,11-12,364,285,670,46,47,1511,410,332,2181,31
,12-13,336,402,607,51,74,1488,387,476,2095,62
,13-14,302,313,589,44,65,1468,346,378,2057,63
,14-15,321,336,577,74,57,1482,395,393,2059,64
,15-16,247,329,498,60,61,1482,307,390,1980,68
,16-17,284,321,458,60,83,1458,344,404,1916,68
,17-18,306,328,437,60,283,1239,366,611,1676,57
,18-19,356,323,474,76,267,1048,432,590,1522,44
,19-20,140,298,314,40,236,857,180,534,1171,32
,20-21,21,192,143,18,152,721,39,344,864,0
,21-22,16,56,101,16,82,652,32,138,753,0
,22-23,3,21,83,5,37,617,8,58,700,0
,23-24,5,15,74,9,26,601,14,41,675,0
,合　計,3489,3482,-,1771,1782,-,5260,5264,-,506
,,,,,,,,,,,
,総駐車時間,5860:03,5860:03,5860:03,24272:05,24272:05,24272:05,30132:08,30132:08,30132:08,
,平均駐車時間,1:41,1:41,1:41,13:33,13:33,13:33,5:43,5:43,5:43,
,回転率,1.23,1.23,1.23,0.98,0.98,0.98,1.13,1.13,1.13,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
