0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月31日(木),2023年08月31日(木),2023年08月31日(木),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2026/03/28 18:18,印字時刻 2026/03/28 18:18,印字時刻 2026/03/28 18:18
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,12,0,1,84,0,2,96,0
,01-02,0,0,12,0,2,82,0,2,94,0
,02-03,0,0,12,0,2,80,0,2,92,0
,03-04,0,0,12,1,1,80,1,1,92,0
,04-05,0,0,12,0,1,79,0,1,91,0
,05-06,0,0,12,3,1,81,3,1,93,0
,06-07,0,0,12,5,7,79,5,7,91,0
,07-08,0,0,12,37,14,98,37,14,110,0
,08-09,14,0,26,76,12,165,90,12,191,0
,09-10,8,0,33,31,7,190,39,7,223,0
,10-11,1,1,34,3,5,187,4,6,221,0
,11-12,4,3,35,4,3,189,8,6,224,0
,12-13,1,6,30,5,10,184,6,16,214,0
,13-14,5,3,32,4,6,182,9,9,214,0
,14-15,2,4,30,14,8,187,16,12,217,0
,15-16,2,2,30,8,10,187,10,12,217,0
,16-17,6,3,32,9,9,186,15,12,218,0
,17-18,3,17,19,8,54,140,11,71,159,0
,18-19,4,3,20,18,38,121,22,41,141,0
,19-20,3,2,21,5,25,100,8,27,121,0
,20-21,1,2,20,3,13,91,4,15,111,0
,21-22,1,6,15,3,6,87,4,12,102,0
,22-23,1,3,13,1,6,82,2,9,95,0
,23-24,0,0,13,1,1,82,1,1,95,0
,合　計,56,56,-,239,242,-,295,298,-,0
,,,,,,,,,,,
,総駐車時間,217:11,217:11,217:11,2485:07,2485:07,2485:07,2702:18,2702:18,2702:18,
,平均駐車時間,3:49,3:49,3:49,10:34,10:34,10:34,9:15,9:15,9:15,
,回転率,0.56,0.56,0.56,0.53,0.53,0.53,0.53,0.53,0.53,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
