0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月06日(日),2023年08月06日(日),2023年08月06日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 17:49,印字時刻 2026/03/28 17:49,印字時刻 2026/03/28 17:49
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,15,56,3,4,609,7,19,665,0
,01-02,1,0,55,2,4,607,3,4,662,0
,02-03,1,3,53,4,2,610,5,5,663,0
,03-04,1,1,53,2,3,609,3,4,662,0
,04-05,1,0,54,11,4,616,12,4,670,0
,05-06,3,1,55,2,3,615,5,4,670,0
,06-07,21,3,75,12,1,626,33,4,701,0
,07-08,25,9,87,33,12,647,58,21,734,0
,08-09,97,20,163,73,17,702,170,37,865,1
,09-10,333,48,440,59,23,739,392,71,1179,6
,10-11,650,231,867,20,9,749,670,240,1616,19
,11-12,481,415,939,18,21,746,499,436,1685,62
,12-13,639,476,1100,25,14,758,664,490,1858,81
,13-14,585,546,1136,14,25,747,599,571,1883,111
,14-15,581,592,1130,16,25,737,597,617,1867,121
,15-16,501,626,998,20,17,741,521,643,1739,132
,16-17,479,672,816,19,16,742,498,688,1558,110
,17-18,403,554,661,21,27,738,424,581,1399,104
,18-19,284,445,500,19,48,710,303,493,1210,85
,19-20,118,347,278,15,46,678,133,393,956,54
,20-21,16,174,111,7,35,650,23,209,761,0
,21-22,10,35,88,5,21,608,15,56,696,0
,22-23,6,37,58,5,20,619,11,57,677,0
,23-24,6,11,50,5,11,613,11,22,663,0
,合　計,5246,5261,-,410,408,-,5656,5669,-,886
,,,,,,,,,,,
,総駐車時間,9252:13,9252:13,9252:13,9754:46,9754:46,9754:46,19006:59,19006:59,19006:59,
,平均駐車時間,1:46,1:46,1:46,19:47,19:47,19:47,3:19,3:19,3:19,
,回転率,1.85,1.85,1.85,0.27,0.27,0.27,1.23,1.23,1.23,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
