0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月05日(土),2023年08月05日(土),2023年08月05日(土),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 17:48,印字時刻 2026/03/28 17:48,印字時刻 2026/03/28 17:48
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,17,3,0,142,3,0,159,0
,01-02,0,0,17,0,0,142,0,0,159,0
,02-03,0,0,17,0,0,142,0,0,159,0
,03-04,0,0,17,1,0,143,1,0,160,0
,04-05,2,0,19,0,0,143,2,0,162,0
,05-06,1,0,20,0,1,142,1,1,162,0
,06-07,2,1,21,4,2,144,6,3,165,0
,07-08,6,0,26,12,4,152,18,4,178,0
,08-09,27,4,49,15,3,164,42,7,213,2
,09-10,85,12,122,10,7,167,95,19,289,2
,10-11,164,53,235,7,2,172,171,55,407,1
,11-12,75,66,244,4,4,172,79,70,416,7
,12-13,69,156,158,5,5,172,74,161,330,56
,13-14,112,63,200,3,4,171,115,67,371,20
,14-15,81,62,224,2,4,169,83,66,393,10
,15-16,75,152,148,4,12,161,79,164,309,34
,16-17,49,90,105,3,4,161,52,94,266,21
,17-18,30,60,76,8,4,163,38,64,239,3
,18-19,33,41,69,4,12,156,37,53,225,7
,19-20,20,27,62,2,7,151,22,34,213,5
,20-21,0,26,38,0,6,145,0,32,183,0
,21-22,0,13,23,1,5,141,1,18,164,0
,22-23,1,5,18,0,3,138,1,8,156,0
,23-24,0,0,18,2,2,138,2,2,156,0
,合　計,832,831,-,90,91,-,922,922,-,168
,,,,,,,,,,,
,総駐車時間,1486:07,1486:07,1486:07,870:53,870:53,870:53,2357:00,2357:00,2357:00,
,平均駐車時間,1:48,1:48,1:48,10:22,10:22,10:22,2:35,2:35,2:35,
,回転率,3.76,3.76,3.76,0.22,0.22,0.22,1.52,1.52,1.52,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
