0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月17日(木),2023年08月17日(木),2023年08月17日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:01,印字時刻 2026/03/28 18:01,印字時刻 2026/03/28 18:01
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,2,55,1,12,629,1,14,684,0
,01-02,0,1,54,1,2,628,1,3,682,0
,02-03,1,1,54,1,2,627,2,3,681,0
,03-04,1,0,55,2,0,629,3,0,684,0
,04-05,3,0,58,14,5,638,17,5,696,0
,05-06,3,3,58,40,2,674,43,5,732,0
,06-07,14,3,67,121,12,784,135,15,851,0
,07-08,32,8,93,246,39,986,278,47,1079,0
,08-09,100,14,179,487,67,1405,587,81,1584,1
,09-10,247,52,367,158,61,1512,405,113,1879,8
,10-11,395,157,607,47,65,1495,442,222,2102,15
,11-12,378,298,690,36,46,1483,414,344,2173,33
,12-13,331,380,638,63,74,1473,394,454,2111,63
,13-14,357,310,693,48,59,1464,405,369,2157,60
,14-15,361,365,686,35,59,1438,396,424,2124,74
,15-16,350,386,655,49,65,1424,399,451,2079,87
,16-17,296,438,514,57,82,1400,353,520,1914,80
,17-18,294,340,461,67,263,1208,361,603,1669,55
,18-19,253,327,391,62,278,991,315,605,1382,61
,19-20,127,297,227,28,176,842,155,473,1069,37
,20-21,15,102,132,19,121,737,34,223,869,0
,21-22,12,47,98,3,59,680,15,106,778,0
,22-23,9,23,84,5,32,653,14,55,737,0
,23-24,4,12,75,3,23,633,7,35,708,0
,合　計,3583,3566,-,1593,1604,-,5176,5170,-,574
,,,,,,,,,,,
,総駐車時間,5785:22,5785:22,5785:22,35639:58,35639:58,35639:58,41425:20,41425:20,41425:20,
,平均駐車時間,1:37,1:37,1:37,21:54,21:54,21:54,7:57,7:57,7:57,
,回転率,1.26,1.26,1.26,0.89,0.89,0.89,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
