0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年08月13日(日),2023年08月13日(日),2023年08月13日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 17:57,印字時刻 2026/03/28 17:57,印字時刻 2026/03/28 17:57
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,6,13,90,6,6,613,12,19,703,0
,01-02,3,5,88,1,0,614,4,5,702,0
,02-03,0,2,86,1,1,614,1,3,700,0
,03-04,2,1,87,2,1,615,4,2,702,0
,04-05,4,1,90,6,1,620,10,2,710,0
,05-06,5,0,95,8,5,620,13,5,715,0
,06-07,11,2,103,11,3,631,22,5,734,0
,07-08,17,12,109,27,6,651,44,18,760,0
,08-09,74,16,166,47,24,674,121,40,840,3
,09-10,238,35,362,40,20,695,278,55,1057,3
,10-11,535,237,665,19,12,702,554,249,1367,32
,11-12,471,334,800,12,6,708,483,340,1508,58
,12-13,416,444,775,8,16,700,424,460,1475,79
,13-14,514,388,901,8,14,694,522,402,1595,73
,14-15,497,445,957,11,16,689,508,461,1646,87
,15-16,402,537,820,12,12,688,414,549,1508,82
,16-17,350,532,642,18,11,697,368,543,1339,103
,17-18,283,449,469,12,23,686,295,472,1155,86
,18-19,234,325,382,17,35,642,251,360,1024,59
,19-20,89,273,200,12,27,630,101,300,830,44
,20-21,13,88,124,1,22,610,14,110,734,0
,21-22,15,23,116,7,10,609,22,33,725,0
,22-23,8,38,84,3,11,620,11,49,704,0
,23-24,2,9,77,8,11,617,10,20,694,0
,合　計,4189,4209,-,297,293,-,4486,4502,-,709
,,,,,,,,,,,
,総駐車時間,7653:27,7653:27,7653:27,5746:00,5746:00,5746:00,13399:27,13399:27,13399:27,
,平均駐車時間,1:50,1:50,1:50,18:18,18:18,18:18,2:59,2:59,2:59,
,回転率,1.48,1.48,1.48,0.17,0.17,0.17,0.96,0.96,0.96,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
