0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年06月09日(金),2023年06月09日(金),2023年06月09日(金),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 16:43,印字時刻 2026/03/28 16:43,印字時刻 2026/03/28 16:43
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,17,2,1,142,2,1,159,0
,01-02,0,0,17,1,0,143,1,0,160,0
,02-03,0,0,17,0,0,143,0,0,160,0
,03-04,0,0,17,0,1,142,0,1,159,0
,04-05,1,0,18,1,2,142,2,2,160,0
,05-06,0,0,18,2,0,143,2,0,161,0
,06-07,3,0,21,14,2,154,17,2,175,0
,07-08,1,0,22,58,11,199,59,11,221,0
,08-09,26,2,45,144,14,333,170,16,378,0
,09-10,40,12,73,24,18,338,64,30,411,0
,10-11,40,18,96,10,28,320,50,46,416,2
,11-12,19,28,89,16,18,318,35,46,407,4
,12-13,27,47,67,23,25,316,50,72,383,6
,13-14,22,20,68,11,20,307,33,40,375,2
,14-15,21,25,65,22,15,313,43,40,378,8
,15-16,34,23,77,25,17,322,59,40,399,5
,16-17,12,34,54,15,19,318,27,53,372,5
,17-18,2,28,28,15,100,234,17,128,262,4
,18-19,12,15,25,16,53,196,28,68,221,1
,19-20,7,2,30,7,39,164,14,41,194,1
,20-21,3,8,25,9,17,157,12,25,182,0
,21-22,4,6,23,3,13,146,7,19,169,0
,22-23,0,4,19,2,7,140,2,11,159,0
,23-24,0,2,17,2,0,143,2,2,160,0
,合　計,274,274,-,422,420,-,696,694,-,38
,,,,,,,,,,,
,総駐車時間,548:22,548:22,548:22,5678:57,5678:57,5678:57,6227:19,6227:19,6227:19,
,平均駐車時間,1:60,1:60,1:60,14:06,14:06,14:06,9:11,9:11,9:11,
,回転率,1.25,1.25,1.25,1.06,1.06,1.06,1.13,1.13,1.13,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
