0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年06月26日(月),2023年06月26日(月),2023年06月26日(月),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2026/03/28 17:03,印字時刻 2026/03/28 17:03,印字時刻 2026/03/28 17:03
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,4,79,0,4,79,0
,01-02,0,0,0,1,0,79,1,0,79,0
,02-03,0,0,0,0,0,80,0,0,80,0
,03-04,0,0,0,0,0,80,0,0,80,0
,04-05,0,0,0,0,0,80,0,0,80,0
,05-06,0,0,0,0,1,79,0,1,79,0
,06-07,0,0,0,8,7,79,8,7,79,0
,07-08,0,0,0,33,17,96,33,17,96,0
,08-09,14,2,1,87,14,167,101,16,168,0
,09-10,5,2,4,29,10,188,34,12,192,0
,10-11,4,2,6,4,1,191,8,3,197,0
,11-12,7,6,8,5,5,191,12,11,199,0
,12-13,2,6,3,9,18,182,11,24,185,0
,13-14,3,9,0,5,9,178,8,18,178,0
,14-15,1,0,0,5,10,173,6,10,173,0
,15-16,1,4,0,8,5,176,9,9,176,0
,16-17,1,4,0,7,6,177,8,10,177,0
,17-18,3,3,0,9,49,137,12,52,137,0
,18-19,1,2,0,16,42,111,17,44,111,0
,19-20,2,2,0,10,26,95,12,28,95,0
,20-21,7,8,0,7,5,96,14,13,96,0
,21-22,1,1,0,0,9,88,1,10,88,0
,22-23,0,0,0,3,2,89,3,2,89,0
,23-24,0,0,0,0,2,87,0,2,87,0
,合　計,52,51,-,246,242,-,298,293,-,0
,,,,,,,,,,,
,総駐車時間,105:09,105:09,105:09,2459:03,2459:03,2459:03,2564:12,2564:12,2564:12,
,平均駐車時間,2:06,2:06,2:06,10:31,10:31,10:31,9:02,9:02,9:02,
,回転率,0.49,0.49,0.49,0.52,0.52,0.52,0.52,0.52,0.52,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
