0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年06月07日(水),2023年06月07日(水),2023年06月07日(水),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2026/03/28 16:40,印字時刻 2026/03/28 16:40,印字時刻 2026/03/28 16:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,16,1,0,85,1,1,101,0
,01-02,2,4,14,0,0,85,2,4,99,0
,02-03,0,0,14,0,1,84,0,1,98,0
,03-04,0,0,14,0,1,83,0,1,97,0
,04-05,0,0,14,0,1,82,0,1,96,0
,05-06,0,0,14,2,0,84,2,0,98,0
,06-07,0,0,14,5,6,83,5,6,97,0
,07-08,2,2,14,32,12,103,34,14,117,0
,08-09,5,0,19,82,9,172,87,9,191,0
,09-10,4,0,23,23,4,195,27,4,218,0
,10-11,4,1,26,6,4,198,10,5,224,0
,11-12,0,1,25,5,3,199,5,4,224,0
,12-13,3,5,23,3,11,191,6,16,214,0
,13-14,0,3,20,1,10,182,1,13,202,0
,14-15,1,3,18,6,11,177,7,14,195,0
,15-16,1,2,17,4,7,174,5,9,191,0
,16-17,1,0,18,5,7,172,6,7,190,0
,17-18,4,2,20,5,46,132,9,48,152,0
,18-19,1,2,19,12,35,107,13,37,126,0
,19-20,4,2,21,7,19,96,11,21,117,0
,20-21,1,2,20,1,7,90,2,9,110,0
,21-22,0,1,19,2,4,88,2,5,107,0
,22-23,0,1,18,1,5,84,1,6,102,0
,23-24,0,1,17,1,0,85,1,1,102,0
,合　計,33,33,-,204,203,-,237,236,-,0
,,,,,,,,,,,
,総駐車時間,99:20,99:20,99:20,2881:40,2881:40,2881:40,2981:00,2981:00,2981:00,
,平均駐車時間,3:19,3:19,3:19,13:59,13:59,13:59,12:38,12:38,12:38,
,回転率,0.29,0.29,0.29,0.46,0.46,0.46,0.43,0.43,0.43,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
