0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年06月18日(日),2023年06月18日(日),2023年06月18日(日),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 16:54,印字時刻 2026/03/28 16:54,印字時刻 2026/03/28 16:54
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,0,23,0,0,23,0
,01-02,0,0,0,0,0,23,0,0,23,0
,02-03,0,0,0,1,0,24,1,0,24,0
,03-04,0,0,0,0,0,24,0,0,24,0
,04-05,0,0,0,1,0,25,1,0,25,0
,05-06,0,0,0,2,0,27,2,0,27,0
,06-07,0,0,0,0,0,27,0,0,27,0
,07-08,0,0,0,1,1,27,1,1,27,0
,08-09,3,0,2,0,1,26,3,1,28,0
,09-10,27,4,24,1,1,26,28,5,50,0
,10-11,40,21,42,0,0,26,40,21,68,0
,11-12,66,26,82,0,3,23,66,29,105,0
,12-13,41,48,77,0,1,22,41,49,99,0
,13-14,44,47,72,1,1,22,45,48,94,0
,14-15,36,40,70,2,4,20,38,44,90,0
,15-16,20,44,48,1,0,21,21,44,69,0
,16-17,21,42,24,1,1,21,22,43,45,0
,17-18,12,26,11,1,0,22,13,26,33,0
,18-19,4,13,2,3,1,24,7,14,26,0
,19-20,1,3,0,0,0,24,1,3,24,0
,20-21,0,0,0,1,0,25,1,0,25,0
,21-22,0,1,0,0,3,22,0,4,22,0
,22-23,0,0,0,0,1,21,0,1,21,0
,23-24,0,0,0,0,1,20,0,1,20,0
,合　計,315,315,-,16,19,-,331,334,-,0
,,,,,,,,,,,
,総駐車時間,456:45,456:45,456:45,980:18,980:18,980:18,1437:03,1437:03,1437:03,
,平均駐車時間,1:19,1:19,1:19,32:41,32:41,32:41,3:48,3:48,3:48,
,回転率,10.26,10.26,10.26,0.14,0.14,0.14,1.51,1.51,1.51,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
