0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年06月19日(月),2023年06月19日(月),2023年06月19日(月),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/28 16:55,印字時刻 2026/03/28 16:55,印字時刻 2026/03/28 16:55
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,0,0,2,51,0,3,51,0
,01-02,0,0,0,0,0,51,0,0,51,0
,02-03,0,1,0,0,0,51,0,1,51,0
,03-04,0,0,0,0,0,51,0,0,51,0
,04-05,0,0,0,4,0,54,4,0,54,0
,05-06,3,1,1,17,0,72,20,1,73,0
,06-07,9,0,10,60,3,129,69,3,139,0
,07-08,23,10,24,49,7,171,72,17,195,0
,08-09,17,8,31,31,7,195,48,15,226,0
,09-10,17,4,45,8,5,198,25,9,243,0
,10-11,26,7,64,3,2,198,29,9,262,0
,11-12,18,18,64,4,6,197,22,24,261,1
,12-13,19,21,61,3,2,198,22,23,259,5
,13-14,16,17,61,1,3,196,17,20,257,3
,14-15,20,24,57,3,1,198,23,25,255,4
,15-16,19,21,54,3,3,198,22,24,252,5
,16-17,19,22,51,3,7,194,22,29,245,0
,17-18,12,17,47,5,16,183,17,33,230,2
,18-19,11,27,31,2,34,151,13,61,182,2
,19-20,4,20,15,11,43,119,15,63,134,3
,20-21,2,4,13,1,34,86,3,38,99,0
,21-22,0,4,9,3,15,74,3,19,83,0
,22-23,2,6,5,0,7,67,2,13,72,0
,23-24,5,4,6,0,5,63,5,9,69,0
,合　計,242,237,-,211,202,-,453,439,-,25
,,,,,,,,,,,
,総駐車時間,873:27,873:27,873:27,2526:27,2526:27,2526:27,3399:54,3399:54,3399:54,
,平均駐車時間,3:41,3:41,3:41,12:38,12:38,12:38,7:47,7:47,7:47,
,回転率,0.38,0.38,0.38,0,0,0,0.7,0.7,0.7,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
